reward 0,reward 6,reward 9,reward 3,StepNum,reward 5,reward 7,reward 4,reward 1,reward 8,reward 2
1521.035578607904,1178.388264604326,1031.7890071101674,1295.8282926638349,48000,1232.8322603001236,1123.1577910382305,1237.9395393580367,1476.520619608989,1108.8417802034583,1358.6908716513117
1521.035578607904,1178.388264604326,1095.2133759525425,1295.8282926638349,49000,1232.8322603001236,1123.1577910382305,1237.9395393580367,1476.520619608989,1108.8417802034583,1358.6908716513117
1521.035578607904,1178.388264604326,1095.2133759525425,1295.8282926638349,50000,1232.8322603001236,1123.1577910382305,1237.9395393580367,1476.520619608989,1108.8417802034583,1358.6908716513117
1521.035578607904,1178.388264604326,1095.2133759525425,1295.8282926638349,51000,1232.8322603001236,1123.1577910382305,1237.9395393580367,1476.520619608989,1108.8417802034583,1358.6908716513117
1521.035578607904,1178.388264604326,1095.2133759525425,1295.8282926638349,52000,1232.8322603001236,1123.1577910382305,1237.9395393580367,1476.520619608989,1108.8417802034583,1358.6908716513117
1521.035578607904,1178.388264604326,1095.2133759525425,1295.8282926638349,53000,1232.8322603001236,1123.1577910382305,1237.9395393580367,1476.520619608989,1108.8417802034583,1358.6908716513117
1521.035578607904,1178.388264604326,1095.2133759525425,1295.8282926638349,54000,1232.8322603001236,1123.1577910382305,1237.9395393580367,1476.520619608989,1108.8417802034583,1358.6908716513117
1521.035578607904,1178.388264604326,1095.2133759525425,1295.8282926638349,55000,1232.8322603001236,1123.1577910382305,1237.9395393580367,1476.520619608989,1108.8417802034583,1358.6908716513117
1521.035578607904,1178.388264604326,1095.2133759525425,1295.8282926638349,56000,1232.8322603001236,1123.1577910382305,1237.9395393580367,1476.520619608989,1108.8417802034583,1358.6908716513117
1521.035578607904,1178.388264604326,1095.2133759525425,1295.8282926638349,57000,1232.8322603001236,1123.1577910382305,1237.9395393580367,1476.520619608989,1108.8417802034583,1358.6908716513117
1521.035578607904,1178.388264604326,1095.2133759525425,1295.8282926638349,58000,1232.8322603001236,1123.1577910382305,1237.9395393580367,1476.520619608989,1108.8417802034583,1358.6908716513117
1521.035578607904,1232.8322603001236,1108.8417802034583,1295.8282926638349,59000,1237.9395393580367,1178.388264604326,1268.0609669302119,1476.520619608989,1123.1577910382305,1358.6908716513117
1521.035578607904,1232.8322603001236,1108.8417802034583,1295.8282926638349,60000,1237.9395393580367,1178.388264604326,1268.0609669302119,1476.520619608989,1123.1577910382305,1358.6908716513117
1521.035578607904,1232.8322603001236,1108.8417802034583,1295.8282926638349,61000,1237.9395393580367,1178.388264604326,1268.0609669302119,1476.520619608989,1123.1577910382305,1358.6908716513117
1521.035578607904,1232.8322603001236,1108.8417802034583,1295.8282926638349,62000,1237.9395393580367,1178.388264604326,1268.0609669302119,1476.520619608989,1123.1577910382305,1358.6908716513117
1521.035578607904,1232.8322603001236,1108.8417802034583,1295.8282926638349,63000,1237.9395393580367,1178.388264604326,1268.0609669302119,1476.520619608989,1123.1577910382305,1358.6908716513117
1521.035578607904,1232.8322603001236,1108.8417802034583,1295.8282926638349,64000,1237.9395393580367,1178.388264604326,1268.0609669302119,1476.520619608989,1123.1577910382305,1358.6908716513117
1521.035578607904,1237.9395393580367,1123.1577910382305,1358.6908716513117,65000,1268.0609669302119,1232.8322603001236,1295.8282926638349,1476.520619608989,1178.388264604326,1425.969662011153
1521.035578607904,1237.9395393580367,1123.1577910382305,1358.6908716513117,66000,1268.0609669302119,1232.8322603001236,1295.8282926638349,1476.520619608989,1178.388264604326,1425.969662011153
1521.035578607904,1237.9395393580367,1123.1577910382305,1358.6908716513117,67000,1268.0609669302119,1232.8322603001236,1295.8282926638349,1476.520619608989,1178.388264604326,1425.969662011153
1521.035578607904,1237.9395393580367,1123.1577910382305,1358.6908716513117,68000,1268.0609669302119,1232.8322603001236,1295.8282926638349,1476.520619608989,1178.388264604326,1425.969662011153
1521.035578607904,1237.9395393580367,1123.1577910382305,1358.6908716513117,69000,1268.0609669302119,1232.8322603001236,1295.8282926638349,1476.520619608989,1178.388264604326,1425.969662011153
1521.035578607904,1237.9395393580367,1123.1577910382305,1358.6908716513117,70000,1268.0609669302119,1232.8322603001236,1295.8282926638349,1476.520619608989,1178.388264604326,1425.969662011153
1521.035578607904,1237.9395393580367,1123.1577910382305,1358.6908716513117,71000,1268.0609669302119,1232.8322603001236,1295.8282926638349,1476.520619608989,1178.388264604326,1425.969662011153
1521.035578607904,1268.0609669302119,1178.388264604326,1358.6908716513117,72000,1295.8282926638349,1237.9395393580367,1297.0248179210616,1476.520619608989,1232.8322603001236,1425.969662011153
1521.035578607904,1268.0609669302119,1178.388264604326,1358.6908716513117,73000,1295.8282926638349,1237.9395393580367,1297.0248179210616,1476.520619608989,1232.8322603001236,1425.969662011153
1521.035578607904,1268.0609669302119,1178.388264604326,1358.6908716513117,74000,1295.8282926638349,1237.9395393580367,1297.0248179210616,1476.520619608989,1232.8322603001236,1425.969662011153
1521.035578607904,1268.0609669302119,1178.388264604326,1358.6908716513117,75000,1295.8282926638349,1237.9395393580367,1297.0248179210616,1476.520619608989,1232.8322603001236,1425.969662011153
1521.035578607904,1268.0609669302119,1178.388264604326,1358.6908716513117,76000,1295.8282926638349,1237.9395393580367,1297.0248179210616,1476.520619608989,1232.8322603001236,1425.969662011153
1695.814101206305,1295.8282926638349,1232.8322603001236,1425.969662011153,77000,1297.0248179210616,1268.0609669302119,1358.6908716513117,1521.035578607904,1237.9395393580367,1476.520619608989
1743.4746241000266,1297.0248179210616,1237.9395393580367,1476.520619608989,78000,1358.6908716513117,1295.8282926638349,1425.969662011153,1695.814101206305,1268.0609669302119,1521.035578607904
1743.4746241000266,1297.0248179210616,1237.9395393580367,1476.520619608989,79000,1358.6908716513117,1295.8282926638349,1425.969662011153,1695.814101206305,1268.0609669302119,1521.035578607904
1894.073496548368,1358.6908716513117,1268.0609669302119,1521.035578607904,80000,1425.969662011153,1297.0248179210616,1476.520619608989,1743.4746241000266,1295.8282926638349,1695.814101206305
1894.073496548368,1358.6908716513117,1268.0609669302119,1521.035578607904,81000,1425.969662011153,1297.0248179210616,1476.520619608989,1743.4746241000266,1295.8282926638349,1695.814101206305
1894.073496548368,1358.6908716513117,1268.0609669302119,1521.035578607904,82000,1425.969662011153,1297.0248179210616,1476.520619608989,1743.4746241000266,1295.8282926638349,1695.814101206305
1894.073496548368,1358.6908716513117,1268.0609669302119,1521.035578607904,83000,1425.969662011153,1297.0248179210616,1476.520619608989,1743.4746241000266,1295.8282926638349,1695.814101206305
1894.073496548368,1358.6908716513117,1268.0609669302119,1521.035578607904,84000,1425.969662011153,1297.0248179210616,1476.520619608989,1743.4746241000266,1295.8282926638349,1695.814101206305
1894.073496548368,1358.6908716513117,1268.0609669302119,1521.035578607904,85000,1425.969662011153,1297.0248179210616,1476.520619608989,1743.4746241000266,1295.8282926638349,1695.814101206305
1894.073496548368,1358.6908716513117,1268.0609669302119,1521.035578607904,86000,1425.969662011153,1297.0248179210616,1476.520619608989,1743.4746241000266,1295.8282926638349,1695.814101206305
