reward 4,StepNum,reward 8,reward 1,reward 9,reward 7,reward 6,reward 5,reward 0,reward 2,reward 3
919.4975943346699,85000,831.3324730449228,996.1624333260316,813.75352343465,839.1272892657736,867.3816070398343,876.4444902059321,1037.7387724580553,946.3920469532222,927.0056010706122
919.4975943346699,86000,831.3324730449228,996.1624333260316,813.75352343465,839.1272892657736,867.3816070398343,876.4444902059321,1037.7387724580553,946.3920469532222,927.0056010706122
919.4975943346699,87000,839.1272892657736,996.1624333260316,831.3324730449228,843.7201280079572,867.3816070398343,876.4444902059321,1037.7387724580553,946.3920469532222,927.0056010706122
919.4975943346699,88000,839.1272892657736,996.1624333260316,831.3324730449228,843.7201280079572,867.3816070398343,876.4444902059321,1037.7387724580553,946.3920469532222,927.0056010706122
919.4975943346699,89000,839.1272892657736,996.1624333260316,831.3324730449228,843.7201280079572,867.3816070398343,876.4444902059321,1037.7387724580553,946.3920469532222,927.0056010706122
919.4975943346699,90000,839.1272892657736,996.1624333260316,831.3324730449228,843.7201280079572,867.3816070398343,876.4444902059321,1037.7387724580553,946.3920469532222,927.0056010706122
919.4975943346699,91000,839.1272892657736,996.1624333260316,831.3324730449228,843.7201280079572,867.3816070398343,876.4444902059321,1037.7387724580553,946.3920469532222,927.0056010706122
919.4975943346699,92000,839.1272892657736,996.1624333260316,831.3324730449228,843.7201280079572,867.3816070398343,876.4444902059321,1037.7387724580553,946.3920469532222,927.0056010706122
919.4975943346699,93000,839.1272892657736,996.1624333260316,831.3324730449228,843.7201280079572,867.3816070398343,876.4444902059321,1037.7387724580553,946.3920469532222,927.0056010706122
919.4975943346699,94000,839.1272892657736,996.1624333260316,831.3324730449228,843.7201280079572,867.3816070398343,876.4444902059321,1037.7387724580553,946.3920469532222,927.0056010706122
927.0056010706122,95000,843.7201280079572,996.1624333260316,839.1272892657736,867.3816070398343,876.4444902059321,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,96000,867.3816070398343,996.1624333260316,846.4568333968573,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,97000,867.3816070398343,996.1624333260316,846.4568333968573,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,98000,867.3816070398343,996.1624333260316,846.4568333968573,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,99000,867.3816070398343,996.1624333260316,846.4568333968573,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,100000,867.3816070398343,996.1624333260316,851.9099330939769,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,101000,867.3816070398343,996.1624333260316,851.9099330939769,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,102000,867.3816070398343,996.1624333260316,851.9099330939769,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,103000,867.3816070398343,996.1624333260316,851.9099330939769,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,104000,867.3816070398343,996.1624333260316,851.9099330939769,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,105000,867.3816070398343,996.1624333260316,851.9099330939769,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,106000,867.3816070398343,996.1624333260316,851.9099330939769,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,107000,867.3816070398343,996.1624333260316,862.0682214262617,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,108000,867.3816070398343,996.1624333260316,862.0682214262617,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,109000,867.3816070398343,996.1624333260316,862.0682214262617,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,110000,867.3816070398343,996.1624333260316,862.0682214262617,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,111000,867.3816070398343,996.1624333260316,862.0682214262617,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,112000,867.3816070398343,996.1624333260316,862.0682214262617,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,113000,867.3816070398343,996.1624333260316,862.0682214262617,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,114000,867.3816070398343,996.1624333260316,862.0682214262617,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,115000,867.3816070398343,996.1624333260316,862.0682214262617,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,116000,867.3816070398343,996.1624333260316,862.0682214262617,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,117000,867.3816070398343,996.1624333260316,862.0682214262617,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,118000,867.3816070398343,996.1624333260316,862.0682214262617,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,119000,867.3816070398343,996.1624333260316,862.0682214262617,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,120000,867.3816070398343,996.1624333260316,862.0682214262617,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,121000,867.3816070398343,996.1624333260316,862.0682214262617,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,122000,867.3816070398343,996.1624333260316,862.0682214262617,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,123000,867.3816070398343,996.1624333260316,862.0682214262617,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,124000,867.3816070398343,996.1624333260316,862.0682214262617,876.4444902059321,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,125000,876.4444902059321,996.1624333260316,867.3816070398343,897.7400516926596,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,126000,876.4444902059321,996.1624333260316,867.3816070398343,897.7400516926596,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,127000,876.4444902059321,996.1624333260316,867.3816070398343,897.7400516926596,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,128000,876.4444902059321,996.1624333260316,867.3816070398343,897.7400516926596,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,129000,876.4444902059321,996.1624333260316,867.3816070398343,897.7400516926596,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,130000,876.4444902059321,996.1624333260316,867.3816070398343,897.7400516926596,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,131000,876.4444902059321,996.1624333260316,867.3816070398343,897.7400516926596,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,132000,876.4444902059321,996.1624333260316,867.3816070398343,897.7400516926596,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,133000,876.4444902059321,996.1624333260316,867.3816070398343,897.7400516926596,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,134000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,135000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,136000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,137000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,138000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,139000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,140000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,141000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,142000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,143000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,144000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,145000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,146000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,147000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,148000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,149000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,150000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,151000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,152000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,153000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,154000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,155000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,156000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,157000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,158000,897.7400516926596,996.1624333260316,876.4444902059321,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,159000,897.7400516926596,996.1624333260316,879.0859398292581,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,160000,897.7400516926596,996.1624333260316,879.0859398292581,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,161000,897.7400516926596,996.1624333260316,879.0859398292581,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,162000,897.7400516926596,996.1624333260316,879.0859398292581,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,163000,897.7400516926596,996.1624333260316,879.0859398292581,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,164000,897.7400516926596,996.1624333260316,879.0859398292581,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,165000,897.7400516926596,996.1624333260316,879.0859398292581,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,166000,897.7400516926596,996.1624333260316,879.0859398292581,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,167000,897.7400516926596,996.1624333260316,879.0859398292581,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
927.0056010706122,168000,897.7400516926596,996.1624333260316,879.0859398292581,900.684398804969,912.8751982876355,919.4975943346699,1037.7387724580553,991.5328900075635,946.3920469532222
