reward 9,reward 0,reward 8,reward 5,reward 6,reward 7,reward 1,reward 2,StepNum,reward 4,reward 3
315.52214871064166,584.379198454136,317.34369163353506,324.2574166499569,323.3566597824795,320.38116826306236,439.6680877011835,344.6510560590767,23000,333.5177997487969,334.42161544543893
315.52214871064166,584.379198454136,317.34369163353506,324.2574166499569,323.3566597824795,320.38116826306236,439.6680877011835,344.6510560590767,24000,333.5177997487969,334.42161544543893
315.52214871064166,584.379198454136,317.34369163353506,324.2574166499569,323.3566597824795,320.38116826306236,439.6680877011835,344.6510560590767,25000,333.5177997487969,334.42161544543893
315.52214871064166,584.379198454136,317.34369163353506,324.2574166499569,323.3566597824795,320.38116826306236,439.6680877011835,344.6510560590767,26000,333.5177997487969,334.42161544543893
315.52214871064166,584.379198454136,317.34369163353506,324.2574166499569,323.3566597824795,320.38116826306236,439.6680877011835,344.6510560590767,27000,333.5177997487969,334.42161544543893
315.52214871064166,584.379198454136,317.34369163353506,324.2574166499569,323.3566597824795,320.38116826306236,439.6680877011835,344.6510560590767,28000,333.5177997487969,334.42161544543893
315.52214871064166,584.379198454136,317.34369163353506,324.2574166499569,323.3566597824795,320.38116826306236,439.6680877011835,344.6510560590767,29000,333.5177997487969,334.42161544543893
315.52214871064166,584.379198454136,317.34369163353506,324.2574166499569,323.3566597824795,320.38116826306236,439.6680877011835,344.6510560590767,30000,333.5177997487969,334.42161544543893
315.52214871064166,584.379198454136,317.34369163353506,324.2574166499569,323.3566597824795,320.38116826306236,439.6680877011835,344.6510560590767,31000,333.5177997487969,334.42161544543893
315.52214871064166,584.379198454136,317.34369163353506,324.2574166499569,323.3566597824795,320.38116826306236,439.6680877011835,344.6510560590767,32000,333.5177997487969,334.42161544543893
317.34369163353506,584.379198454136,320.3577548569215,324.2574166499569,323.3566597824795,320.38116826306236,439.6680877011835,344.6510560590767,33000,333.5177997487969,334.42161544543893
320.3577548569215,584.379198454136,320.38116826306236,328.6117624732015,324.2574166499569,323.3566597824795,439.6680877011835,344.6510560590767,34000,333.5177997487969,334.42161544543893
320.3577548569215,584.379198454136,320.38116826306236,328.6117624732015,324.2574166499569,323.3566597824795,439.6680877011835,344.6510560590767,35000,333.5177997487969,334.42161544543893
320.38116826306236,584.379198454136,323.29031942955464,328.6117624732015,324.2574166499569,323.3566597824795,439.6680877011835,344.6510560590767,36000,333.5177997487969,334.42161544543893
320.38116826306236,584.379198454136,323.29031942955464,328.6117624732015,324.2574166499569,323.3566597824795,439.6680877011835,344.6510560590767,37000,333.5177997487969,334.42161544543893
320.38116826306236,584.379198454136,323.29031942955464,328.6117624732015,324.2574166499569,323.3566597824795,439.6680877011835,344.6510560590767,38000,333.5177997487969,334.42161544543893
320.38116826306236,584.379198454136,323.29031942955464,328.6117624732015,324.2574166499569,323.3566597824795,439.6680877011835,344.6510560590767,39000,333.5177997487969,334.42161544543893
320.38116826306236,584.379198454136,323.29031942955464,328.6117624732015,324.2574166499569,323.3566597824795,439.6680877011835,344.6510560590767,40000,333.5177997487969,334.42161544543893
320.38116826306236,584.379198454136,323.29031942955464,328.6117624732015,324.2574166499569,323.3566597824795,439.6680877011835,344.6510560590767,41000,333.5177997487969,334.42161544543893
320.38116826306236,584.379198454136,323.29031942955464,328.6117624732015,324.2574166499569,323.3566597824795,439.6680877011835,344.6510560590767,42000,333.5177997487969,334.42161544543893
320.38116826306236,584.379198454136,323.29031942955464,328.6117624732015,324.2574166499569,323.3566597824795,439.6680877011835,344.6510560590767,43000,333.5177997487969,334.42161544543893
320.38116826306236,584.379198454136,323.29031942955464,328.6117624732015,324.2574166499569,323.3566597824795,439.6680877011835,344.6510560590767,44000,333.5177997487969,334.42161544543893
320.38116826306236,584.379198454136,323.29031942955464,328.6117624732015,324.2574166499569,323.3566597824795,439.6680877011835,344.6510560590767,45000,333.5177997487969,334.42161544543893
320.38116826306236,584.379198454136,323.29031942955464,328.6117624732015,324.2574166499569,323.3566597824795,439.6680877011835,344.6510560590767,46000,333.5177997487969,334.42161544543893
323.29031942955464,584.379198454136,323.3566597824795,333.5177997487969,328.6117624732015,324.2574166499569,439.6680877011835,344.6510560590767,47000,334.42161544543893,338.08540534471376
323.29031942955464,584.379198454136,323.3566597824795,333.5177997487969,328.6117624732015,324.2574166499569,439.6680877011835,344.6510560590767,48000,334.42161544543893,338.08540534471376
323.29031942955464,584.379198454136,323.3566597824795,333.5177997487969,328.6117624732015,324.2574166499569,439.6680877011835,344.6510560590767,49000,334.42161544543893,338.08540534471376
323.29031942955464,584.379198454136,323.3566597824795,333.5177997487969,328.6117624732015,324.2574166499569,439.6680877011835,344.6510560590767,50000,334.42161544543893,338.08540534471376
323.29031942955464,584.379198454136,323.3566597824795,333.5177997487969,328.6117624732015,324.2574166499569,439.6680877011835,344.6510560590767,51000,334.42161544543893,338.08540534471376
323.29031942955464,584.379198454136,323.3566597824795,333.5177997487969,328.6117624732015,324.2574166499569,439.6680877011835,344.6510560590767,52000,334.42161544543893,338.08540534471376
323.29031942955464,584.379198454136,323.3566597824795,333.5177997487969,328.6117624732015,324.2574166499569,439.6680877011835,344.6510560590767,53000,334.42161544543893,338.08540534471376
323.29031942955464,584.379198454136,323.3566597824795,333.5177997487969,328.6117624732015,324.2574166499569,439.6680877011835,344.6510560590767,54000,334.42161544543893,338.08540534471376
323.29031942955464,584.379198454136,323.3566597824795,333.5177997487969,328.6117624732015,324.2574166499569,439.6680877011835,344.6510560590767,55000,334.42161544543893,338.08540534471376
323.29031942955464,584.379198454136,323.3566597824795,333.5177997487969,328.6117624732015,324.2574166499569,439.6680877011835,344.6510560590767,56000,334.42161544543893,338.08540534471376
323.29031942955464,584.379198454136,323.3566597824795,333.5177997487969,328.6117624732015,324.2574166499569,439.6680877011835,344.6510560590767,57000,334.42161544543893,338.08540534471376
323.29031942955464,584.379198454136,323.3566597824795,333.5177997487969,328.6117624732015,324.2574166499569,439.6680877011835,344.6510560590767,58000,334.42161544543893,338.08540534471376
323.29031942955464,584.379198454136,323.3566597824795,333.5177997487969,328.6117624732015,324.2574166499569,439.6680877011835,344.6510560590767,59000,334.42161544543893,338.08540534471376
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,60000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,61000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,62000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,63000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,64000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,65000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,66000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,67000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,68000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,69000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,70000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,71000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,72000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,73000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,74000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,75000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,76000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,77000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,78000,338.08540534471376,340.33255965533874
323.3566597824795,584.379198454136,324.2574166499569,334.42161544543893,333.5177997487969,328.6117624732015,439.6680877011835,344.6510560590767,79000,338.08540534471376,340.33255965533874
324.2574166499569,584.379198454136,328.6117624732015,336.61876613530393,334.42161544543893,333.5177997487969,439.6680877011835,344.6510560590767,80000,338.08540534471376,340.33255965533874
324.2574166499569,584.379198454136,328.6117624732015,336.61876613530393,334.42161544543893,333.5177997487969,439.6680877011835,344.6510560590767,81000,338.08540534471376,340.33255965533874
324.2574166499569,584.379198454136,328.6117624732015,336.61876613530393,334.42161544543893,333.5177997487969,439.6680877011835,344.6510560590767,82000,338.08540534471376,340.33255965533874
324.2574166499569,584.379198454136,328.6117624732015,336.61876613530393,334.42161544543893,333.5177997487969,439.6680877011835,344.6510560590767,83000,338.08540534471376,340.33255965533874
324.2574166499569,584.379198454136,328.6117624732015,336.61876613530393,334.42161544543893,333.5177997487969,439.6680877011835,344.6510560590767,84000,338.08540534471376,340.33255965533874
324.2574166499569,584.379198454136,328.6117624732015,336.61876613530393,334.42161544543893,333.5177997487969,439.6680877011835,344.6510560590767,85000,338.08540534471376,340.33255965533874
328.6117624732015,584.379198454136,333.5177997487969,338.08540534471376,336.61876613530393,334.42161544543893,439.6680877011835,392.2408557136631,86000,340.33255965533874,344.6510560590767
328.6117624732015,584.379198454136,333.5177997487969,338.08540534471376,336.61876613530393,334.42161544543893,439.6680877011835,392.2408557136631,87000,340.33255965533874,344.6510560590767
328.6117624732015,584.379198454136,333.5177997487969,338.08540534471376,336.61876613530393,334.42161544543893,439.6680877011835,392.2408557136631,88000,340.33255965533874,344.6510560590767
328.6117624732015,584.379198454136,333.5177997487969,338.08540534471376,336.61876613530393,334.42161544543893,439.6680877011835,392.2408557136631,89000,340.33255965533874,344.6510560590767
