reward 4,reward 9,reward 1,reward 3,reward 0,reward 2,reward 6,StepNum,reward 5,reward 7,reward 8
442.1084096955587,387.77172423796173,500.7289752989176,446.38904208459655,644.1456921428918,464.94053723437275,426.76669643120715,1000,441.85142096566,425.4880371342366,400.91494965790895
500.7289752989176,446.38904208459655,644.1456921428918,553.3861683358524,699.766549337708,619.5643921018113,467.69514068429316,2000,468.5544088116999,464.94053723437275,459.2831340556603
583.4985513515463,467.69514068429316,664.3188379789806,619.5643921018113,699.766549337708,644.1456921428918,553.3861683358524,3000,559.6824587788467,500.7289752989176,468.5544088116999
583.4985513515463,504.513920367733,664.3188379789806,619.5643921018113,699.766549337708,644.1456921428918,553.3861683358524,4000,559.6824587788467,544.2838996249945,509.715501682741
619.5643921018113,553.3861683358524,666.2842375765711,644.1456921428918,699.766549337708,664.3188379789806,572.9651819881778,5000,583.4985513515463,560.1488111150758,559.6824587788467
619.5643921018113,559.6824587788467,666.2842375765711,644.1456921428918,699.766549337708,664.3188379789806,572.9651819881778,6000,583.4985513515463,563.1943198734359,560.1488111150758
643.7750534707668,572.9651819881778,666.2842375765711,644.1456921428918,699.766549337708,664.3188379789806,622.879325757068,7000,630.2951522348435,619.5643921018113,583.4985513515463
643.7750534707668,572.9651819881778,666.2842375765711,644.1456921428918,699.766549337708,664.3188379789806,622.879325757068,8000,630.2951522348435,619.5643921018113,583.4985513515463
644.1456921428918,619.5643921018113,666.2842375765711,645.5113885019937,699.766549337708,664.3188379789806,630.8366421991334,9000,643.7750534707668,630.2951522348435,622.879325757068
645.5113885019937,622.879325757068,699.766549337708,664.3188379789806,1467.2945485165383,666.2842375765711,643.7750534707668,10000,644.1456921428918,630.8366421991334,630.2951522348435
645.5113885019937,630.2951522348435,699.766549337708,664.3188379789806,1467.2945485165383,666.2842375765711,643.7750534707668,11000,644.1456921428918,639.2673626375094,630.8366421991334
666.2842375765711,654.5580981722926,731.7875122954074,698.4845302245335,1467.2945485165383,699.766549337708,663.5825826742634,12000,664.3188379789806,661.5779104964706,660.1969513368302
698.4845302245335,661.5779104964706,797.0245661703991,699.766549337708,1467.2945485165383,731.7875122954074,666.2842375765711,13000,693.980091612236,664.3188379789806,663.5825826742634
699.766549337708,663.5825826742634,797.0245661703991,704.1701233579292,1467.2945485165383,731.7875122954074,693.980091612236,14000,698.4845302245335,666.2842375765711,664.3188379789806
699.766549337708,663.5825826742634,797.0245661703991,704.1701233579292,1467.2945485165383,731.7875122954074,693.980091612236,15000,698.4845302245335,666.2842375765711,664.3188379789806
699.766549337708,666.2842375765711,797.0245661703991,704.1701233579292,1467.2945485165383,731.7875122954074,698.1455942686418,16000,698.4845302245335,693.980091612236,685.6570875173738
699.766549337708,666.2842375765711,797.0245661703991,704.1701233579292,1467.2945485165383,731.7875122954074,698.1455942686418,17000,698.4845302245335,693.980091612236,685.6570875173738
699.766549337708,684.3634242422975,797.0245661703991,704.1701233579292,1467.2945485165383,731.7875122954074,698.1455942686418,18000,698.4845302245335,693.980091612236,685.6570875173738
699.766549337708,684.3634242422975,797.0245661703991,704.1701233579292,1467.2945485165383,731.7875122954074,698.1455942686418,19000,698.4845302245335,693.980091612236,685.6570875173738
699.766549337708,684.3634242422975,797.0245661703991,704.1701233579292,1467.2945485165383,731.7875122954074,698.1455942686418,20000,698.4845302245335,693.980091612236,685.6570875173738
706.5088501551606,698.1455942686418,797.0245661703991,721.1495716019082,1467.2945485165383,731.7875122954074,703.9680426574071,21000,704.1701233579292,699.766549337708,698.4845302245335
706.5088501551606,698.1455942686418,797.0245661703991,721.1495716019082,1467.2945485165383,731.7875122954074,703.9680426574071,22000,704.1701233579292,699.766549337708,698.4845302245335
721.1495716019082,701.2945271471547,797.0245661703991,723.0150625702215,1467.2945485165383,731.7875122954074,705.3925342079197,23000,706.5088501551606,704.1701233579292,703.9680426574071
721.1495716019082,701.2945271471547,797.0245661703991,723.0150625702215,1467.2945485165383,731.7875122954074,705.3925342079197,24000,706.5088501551606,704.1701233579292,703.9680426574071
721.1495716019082,703.9680426574071,797.0245661703991,723.0150625702215,1467.2945485165383,731.7875122954074,706.5088501551606,25000,712.3839827691372,705.3925342079197,704.1701233579292
721.1495716019082,703.9680426574071,797.0245661703991,723.0150625702215,1467.2945485165383,731.7875122954074,706.5088501551606,26000,712.3839827691372,705.3925342079197,704.1701233579292
721.1495716019082,703.9680426574071,797.0245661703991,723.0150625702215,1467.2945485165383,731.7875122954074,706.5088501551606,27000,712.3839827691372,705.3925342079197,704.1701233579292
778.3768823129147,706.5088501551606,1467.2945485165383,797.0245661703991,1752.4853732504498,852.5052227358259,723.0150625702215,28000,731.7875122954074,721.1495716019082,712.3839827691372
778.3768823129147,706.5088501551606,1467.2945485165383,797.0245661703991,1752.4853732504498,852.5052227358259,723.0150625702215,29000,731.7875122954074,721.1495716019082,712.3839827691372
778.3768823129147,706.5088501551606,1467.2945485165383,797.0245661703991,1752.4853732504498,852.5052227358259,723.0150625702215,30000,731.7875122954074,721.1495716019082,712.3839827691372
778.3768823129147,706.5088501551606,1467.2945485165383,797.0245661703991,1752.4853732504498,852.5052227358259,723.0150625702215,31000,731.7875122954074,721.1495716019082,712.3839827691372
778.3768823129147,712.3839827691372,1467.2945485165383,797.0245661703991,1752.4853732504498,852.5052227358259,723.0150625702215,32000,731.7875122954074,721.1495716019082,716.136449197981
778.3768823129147,712.3839827691372,1467.2945485165383,797.0245661703991,1752.4853732504498,852.5052227358259,723.0150625702215,33000,731.7875122954074,721.1495716019082,716.136449197981
778.3768823129147,716.136449197981,1467.2945485165383,797.0245661703991,1752.4853732504498,852.5052227358259,723.0150625702215,34000,731.7875122954074,722.6375104498971,721.1495716019082
778.3768823129147,721.1495716019082,1467.2945485165383,797.0245661703991,1752.4853732504498,852.5052227358259,728.2792722020481,35000,731.7875122954074,723.0150625702215,722.6375104498971
778.3768823129147,721.1495716019082,1467.2945485165383,797.0245661703991,1752.4853732504498,852.5052227358259,728.2792722020481,36000,731.7875122954074,723.0150625702215,722.6375104498971
778.3768823129147,721.1495716019082,1467.2945485165383,797.0245661703991,1752.4853732504498,852.5052227358259,728.2792722020481,37000,731.7875122954074,723.0150625702215,722.6375104498971
778.3768823129147,721.1495716019082,1467.2945485165383,797.0245661703991,1752.4853732504498,852.5052227358259,728.2792722020481,38000,731.7875122954074,723.0150625702215,722.6375104498971
778.3768823129147,721.1495716019082,1467.2945485165383,797.0245661703991,1752.4853732504498,852.5052227358259,728.2792722020481,39000,731.7875122954074,723.0150625702215,722.6375104498971
