reward 1,reward 6,reward 8,reward 7,reward 9,reward 5,reward 2,StepNum,reward 0,reward 4,reward 3
530.2449654215554,269.20300973530277,235.06823167239008,260.8524282052393,166.30359148115434,282.40468886076746,469.2245505562129,1000,740.3193652387936,377.45116663866884,395.52652548996053
740.3193652387936,432.69593650157515,377.45116663866884,395.52652548996053,364.7877891063745,469.2245505562129,530.2449654215554,2000,761.5056852190637,492.35435966089085,521.2012342983862
740.3193652387936,507.3764985204189,469.2245505562129,492.35435966089085,460.88992340124986,521.2012342983862,676.7666005440458,3000,761.5056852190637,530.2449654215554,641.0987172178143
740.3193652387936,520.6027614393187,492.35435966089085,507.3764985204189,487.2104097962006,521.2012342983862,676.7666005440458,4000,761.5056852190637,530.2449654215554,641.0987172178143
740.3193652387936,521.2012342983862,507.3764985204189,520.6027614393187,493.65223577174464,526.5482981291435,676.7666005440458,5000,761.5056852190637,530.2449654215554,641.0987172178143
740.3193652387936,530.2449654215554,521.2012342983862,526.5482981291435,520.6027614393187,573.4699802278152,676.7666005440458,6000,761.5056852190637,587.7380769287672,641.0987172178143
740.3193652387936,530.2449654215554,521.2012342983862,526.5482981291435,520.6027614393187,573.4699802278152,676.7666005440458,7000,761.5056852190637,587.7380769287672,641.0987172178143
740.3193652387936,587.7380769287672,530.2449654215554,573.4699802278152,526.5482981291435,641.0987172178143,690.8819001955858,8000,761.5056852190637,674.945828390699,676.7666005440458
740.3193652387936,587.7380769287672,530.377705117407,573.4699802278152,530.2449654215554,641.0987172178143,690.8819001955858,9000,761.5056852190637,674.945828390699,676.7666005440458
740.3193652387936,605.508678766286,573.4699802278152,587.7380769287672,530.377705117407,641.0987172178143,690.8819001955858,10000,761.5056852190637,674.945828390699,676.7666005440458
740.3193652387936,672.0119530425432,605.508678766286,641.0987172178143,587.7380769287672,674.945828390699,690.8819001955858,11000,761.5056852190637,676.7666005440458,684.6298601512151
740.3193652387936,672.0119530425432,605.508678766286,641.0987172178143,597.3663224406113,674.945828390699,690.8819001955858,12000,761.5056852190637,676.7666005440458,684.6298601512151
740.3193652387936,672.0119530425432,624.5499559057316,641.0987172178143,609.5739978805709,674.945828390699,690.8819001955858,13000,761.5056852190637,676.7666005440458,684.6298601512151
740.3193652387936,674.945828390699,641.0987172178143,672.0119530425432,624.5499559057316,676.1786608737136,690.8819001955858,14000,761.5056852190637,676.7666005440458,684.6298601512151
740.3193652387936,674.945828390699,655.5300125374706,672.0119530425432,641.0987172178143,676.1786608737136,690.8819001955858,15000,761.5056852190637,676.7666005440458,684.6298601512151
740.3193652387936,674.945828390699,666.0335533300715,672.0119530425432,663.9072442756849,676.1786608737136,690.8819001955858,16000,761.5056852190637,676.7666005440458,684.6298601512151
754.0465865258008,676.1786608737136,672.0119530425432,674.945828390699,666.0335533300715,676.7666005440458,740.3193652387936,17000,761.5056852190637,684.6298601512151,690.8819001955858
754.0465865258008,676.1786608737136,672.0119530425432,674.945828390699,666.0335533300715,676.7666005440458,740.3193652387936,18000,761.5056852190637,684.6298601512151,690.8819001955858
