reward 7,reward 8,reward 9,reward 0,StepNum,reward 5,reward 6,reward 4,reward 2,reward 1,reward 3
919.4685470599443,899.746901374567,895.5840817951482,1127.7633337246382,1000,998.6472871179229,984.1163020062168,1019.2335818861683,1044.9327110775612,1098.8488094555469,1032.119848913685
1044.9327110775612,1032.119848913685,1019.2335818861683,1246.124392410761,2000,1098.846396880081,1072.5089808655339,1098.8488094555469,1150.463938870258,1153.502658978125,1127.7633337246382
1090.1067169574303,1074.9017402460806,1072.5089808655339,1246.124392410761,3000,1098.8488094555469,1098.846396880081,1121.4202148267605,1150.463938870258,1153.502658978125,1127.7633337246382
1121.4202148267605,1098.8488094555469,1098.846396880081,1246.124392410761,4000,1132.4315333356121,1127.7633337246382,1150.463938870258,1205.4439458234158,1216.4375858483395,1153.502658978125
1121.4202148267605,1100.3738612985414,1098.8488094555469,1246.124392410761,5000,1132.4315333356121,1127.7633337246382,1150.463938870258,1205.4439458234158,1216.4375858483395,1153.502658978125
1127.7633337246382,1121.4202148267605,1104.2623279563843,1246.124392410761,6000,1150.463938870258,1132.4315333356121,1153.502658978125,1205.4439458234158,1216.4375858483395,1188.6028008119001
1143.363246124289,1134.727733414628,1132.4315333356121,1246.124392410761,7000,1153.502658978125,1150.463938870258,1188.6028008119001,1216.4375858483395,1240.7612020130687,1205.4439458234158
1153.502658978125,1150.463938870258,1143.363246124289,1246.124392410761,8000,1171.6281097487554,1170.5405577300326,1188.6028008119001,1216.4375858483395,1240.7612020130687,1205.4439458234158
1171.6281097487554,1170.5405577300326,1153.502658978125,1246.124392410761,9000,1188.6028008119001,1186.2382008473028,1205.4439458234158,1239.3887691747223,1240.7612020130687,1216.4375858483395
1174.073289433189,1171.6281097487554,1170.5405577300326,1246.124392410761,10000,1188.6028008119001,1186.2382008473028,1205.4439458234158,1239.3887691747223,1240.7612020130687,1216.4375858483395
1174.073289433189,1171.6281097487554,1170.5405577300326,1246.124392410761,11000,1188.6028008119001,1186.2382008473028,1205.4439458234158,1239.3887691747223,1240.7612020130687,1216.4375858483395
1186.2382008473028,1174.073289433189,1171.6281097487554,1246.124392410761,12000,1205.4439458234158,1188.6028008119001,1216.4375858483395,1239.3887691747223,1240.7612020130687,1217.9918869089597
1186.2382008473028,1174.073289433189,1171.6281097487554,1246.124392410761,13000,1205.4439458234158,1188.6028008119001,1216.4375858483395,1239.3887691747223,1240.7612020130687,1217.9918869089597
1205.4439458234158,1188.6028008119001,1186.2382008473028,1264.9384072050157,14000,1217.9918869089597,1216.4375858483395,1218.313409988251,1240.7612020130687,1246.124392410761,1239.3887691747223
1216.4375858483395,1205.4439458234158,1188.6028008119001,1264.9384072050157,15000,1218.313409988251,1217.9918869089597,1227.4023139831645,1240.7612020130687,1246.124392410761,1239.3887691747223
1217.9918869089597,1216.4375858483395,1205.4439458234158,1264.9384072050157,16000,1227.4023139831645,1218.313409988251,1239.3887691747223,1246.124392410761,1257.519681714979,1240.7612020130687
1217.9918869089597,1216.4375858483395,1205.4439458234158,1264.9384072050157,17000,1227.4023139831645,1218.313409988251,1239.3887691747223,1246.124392410761,1257.519681714979,1240.7612020130687
1217.9918869089597,1216.4375858483395,1205.4439458234158,1264.9384072050157,18000,1227.4023139831645,1218.313409988251,1239.3887691747223,1246.124392410761,1257.519681714979,1240.7612020130687
1217.9918869089597,1216.4375858483395,1205.4439458234158,1264.9384072050157,19000,1227.4023139831645,1218.313409988251,1239.3887691747223,1246.124392410761,1257.519681714979,1240.7612020130687
1217.9918869089597,1216.4375858483395,1205.4439458234158,1264.9384072050157,20000,1227.4023139831645,1218.313409988251,1239.3887691747223,1246.124392410761,1257.519681714979,1240.7612020130687
1217.9918869089597,1216.4375858483395,1205.4845429449306,1264.9384072050157,21000,1227.4023139831645,1218.313409988251,1239.3887691747223,1246.124392410761,1257.519681714979,1240.7612020130687
1217.9918869089597,1216.4375858483395,1205.4845429449306,1264.9384072050157,22000,1227.4023139831645,1218.313409988251,1239.3887691747223,1246.124392410761,1257.519681714979,1240.7612020130687
1217.9918869089597,1216.4375858483395,1207.2174719416926,1264.9384072050157,23000,1227.4023139831645,1218.313409988251,1239.3887691747223,1246.124392410761,1257.519681714979,1240.7612020130687
1217.9918869089597,1216.4375858483395,1207.2174719416926,1264.9384072050157,24000,1227.4023139831645,1218.313409988251,1239.3887691747223,1246.124392410761,1257.519681714979,1240.7612020130687
1218.313409988251,1217.9918869089597,1216.4375858483395,1264.9384072050157,25000,1239.3887691747223,1227.4023139831645,1240.7612020130687,1254.9617699356281,1257.519681714979,1246.124392410761
1224.012676419969,1218.313409988251,1217.9918869089597,1264.9384072050157,26000,1239.3887691747223,1227.4023139831645,1240.7612020130687,1254.9617699356281,1257.519681714979,1246.124392410761
1224.012676419969,1218.313409988251,1217.9918869089597,1264.9384072050157,27000,1239.3887691747223,1227.4023139831645,1240.7612020130687,1254.9617699356281,1257.519681714979,1246.124392410761
1224.012676419969,1218.313409988251,1217.9918869089597,1264.9384072050157,28000,1239.3887691747223,1227.4023139831645,1240.7612020130687,1254.9617699356281,1257.519681714979,1246.124392410761
1224.012676419969,1218.313409988251,1217.9918869089597,1264.9384072050157,29000,1239.3887691747223,1227.4023139831645,1240.7612020130687,1254.9617699356281,1257.519681714979,1246.124392410761
1224.012676419969,1218.313409988251,1217.9918869089597,1264.9384072050157,30000,1239.3887691747223,1227.4023139831645,1240.7612020130687,1254.9617699356281,1257.519681714979,1246.124392410761
1227.4023139831645,1224.012676419969,1218.313409988251,1278.9474059458807,31000,1240.7612020130687,1239.3887691747223,1246.124392410761,1257.519681714979,1264.9384072050157,1254.9617699356281
1227.4023139831645,1224.012676419969,1218.313409988251,1278.9474059458807,32000,1240.7612020130687,1239.3887691747223,1246.124392410761,1257.519681714979,1264.9384072050157,1254.9617699356281
1227.4023139831645,1224.012676419969,1218.313409988251,1278.9474059458807,33000,1240.7612020130687,1239.3887691747223,1246.124392410761,1257.519681714979,1264.9384072050157,1254.9617699356281
1239.3887691747223,1227.4023139831645,1224.012676419969,1278.9474059458807,34000,1246.124392410761,1240.7612020130687,1254.9617699356281,1264.9384072050157,1271.2768829914353,1257.519681714979
1239.3887691747223,1234.6292025031967,1227.4023139831645,1278.9474059458807,35000,1246.124392410761,1240.7612020130687,1254.9617699356281,1264.9384072050157,1271.2768829914353,1257.519681714979
1239.3887691747223,1234.6292025031967,1227.4023139831645,1278.9474059458807,36000,1246.124392410761,1240.7612020130687,1254.9617699356281,1264.9384072050157,1271.2768829914353,1257.519681714979
1239.3887691747223,1234.6292025031967,1227.4023139831645,1278.9474059458807,37000,1246.124392410761,1240.7612020130687,1254.9617699356281,1264.9384072050157,1271.2768829914353,1257.519681714979
1239.3887691747223,1234.6292025031967,1227.4023139831645,1278.9474059458807,38000,1246.124392410761,1240.7612020130687,1254.9617699356281,1264.9384072050157,1271.2768829914353,1257.519681714979
1239.3887691747223,1234.6292025031967,1227.4023139831645,1278.9474059458807,39000,1246.124392410761,1240.7612020130687,1254.9617699356281,1264.9384072050157,1271.2768829914353,1257.519681714979
1239.3887691747223,1234.6292025031967,1233.5742001224276,1278.9474059458807,40000,1246.124392410761,1240.7612020130687,1254.9617699356281,1264.9384072050157,1271.2768829914353,1257.519681714979
1254.9617699356281,1246.124392410761,1240.7612020130687,1278.9474059458807,41000,1257.519681714979,1257.3519851732922,1263.957618033271,1271.2768829914353,1275.5028876367119,1264.9384072050157
1257.519681714979,1257.3519851732922,1254.9617699356281,1278.9474059458807,42000,1263.957618033271,1257.9972055042574,1264.9384072050157,1271.2768829914353,1275.5028876367119,1269.0208019913243
1263.957618033271,1257.9972055042574,1257.519681714979,1280.1399184679444,43000,1269.0208019913243,1264.9384072050157,1271.2768829914353,1275.5028876367119,1278.9474059458807,1274.1487662751497
1263.957618033271,1257.9972055042574,1257.519681714979,1280.1399184679444,44000,1269.0208019913243,1264.9384072050157,1271.2768829914353,1275.5028876367119,1278.9474059458807,1274.1487662751497
1263.957618033271,1257.9972055042574,1257.519681714979,1280.1399184679444,45000,1269.0208019913243,1264.9384072050157,1271.2768829914353,1275.5028876367119,1278.9474059458807,1274.1487662751497
1264.9384072050157,1263.957618033271,1257.9972055042574,1356.4258489120944,46000,1271.2768829914353,1269.0208019913243,1274.1487662751497,1278.9474059458807,1280.1399184679444,1275.5028876367119
1264.9384072050157,1263.957618033271,1260.9572170058702,1356.4258489120944,47000,1271.2768829914353,1269.0208019913243,1274.1487662751497,1278.9474059458807,1280.1399184679444,1275.5028876367119
1264.9384072050157,1263.957618033271,1260.9572170058702,1356.4258489120944,48000,1271.2768829914353,1269.0208019913243,1274.1487662751497,1278.9474059458807,1280.1399184679444,1275.5028876367119
1264.9384072050157,1263.957618033271,1260.9572170058702,1356.4258489120944,49000,1271.2768829914353,1269.0208019913243,1274.1487662751497,1278.9474059458807,1280.1399184679444,1275.5028876367119
1269.0208019913243,1264.9384072050157,1263.957618033271,1356.4258489120944,50000,1274.1487662751497,1271.2768829914353,1275.5028876367119,1280.1399184679444,1350.439475237193,1278.9474059458807
1274.1487662751497,1271.2768829914353,1269.0208019913243,1362.2405040207982,51000,1278.9474059458807,1275.5028876367119,1280.1399184679444,1350.439475237193,1356.4258489120944,1293.7838190344305
1274.1487662751497,1271.2768829914353,1269.0208019913243,1362.2405040207982,52000,1278.9474059458807,1275.5028876367119,1280.1399184679444,1350.439475237193,1356.4258489120944,1293.7838190344305
1275.5028876367119,1274.1487662751497,1271.2768829914353,1362.2405040207982,53000,1280.0125877165833,1278.9474059458807,1280.1399184679444,1350.439475237193,1356.4258489120944,1293.7838190344305
1275.5028876367119,1274.1487662751497,1271.2768829914353,1362.2405040207982,54000,1280.0125877165833,1278.9474059458807,1280.1399184679444,1350.439475237193,1356.4258489120944,1293.7838190344305
1275.5028876367119,1274.1487662751497,1271.2768829914353,1362.2405040207982,55000,1280.0125877165833,1278.9474059458807,1280.1399184679444,1350.439475237193,1356.4258489120944,1293.7838190344305
1278.9474059458807,1275.5028876367119,1274.1487662751497,1362.2405040207982,56000,1280.1399184679444,1280.0125877165833,1293.7838190344305,1350.439475237193,1356.4258489120944,1331.5240125851387
1278.9474059458807,1275.5028876367119,1274.1487662751497,1362.2405040207982,57000,1280.1399184679444,1280.0125877165833,1293.7838190344305,1350.439475237193,1356.4258489120944,1331.5240125851387
1278.9474059458807,1275.5028876367119,1274.1487662751497,1362.2405040207982,58000,1280.1399184679444,1280.0125877165833,1293.7838190344305,1350.439475237193,1356.4258489120944,1331.5240125851387
1280.0125877165833,1278.9474059458807,1275.5028876367119,1362.2405040207982,59000,1281.31734753884,1280.1399184679444,1293.7838190344305,1350.439475237193,1356.4258489120944,1331.5240125851387
1280.0125877165833,1278.9474059458807,1275.5028876367119,1362.2405040207982,60000,1281.31734753884,1280.1399184679444,1293.7838190344305,1350.439475237193,1356.4258489120944,1331.5240125851387
1280.1399184679444,1280.0125877165833,1278.9474059458807,1362.2405040207982,61000,1293.7838190344305,1281.31734753884,1305.6618291847062,1350.439475237193,1356.4258489120944,1331.5240125851387
1280.1399184679444,1280.0125877165833,1278.9474059458807,1362.2405040207982,62000,1293.7838190344305,1281.31734753884,1305.6618291847062,1350.439475237193,1356.4258489120944,1331.5240125851387
1281.31734753884,1280.1399184679444,1280.0125877165833,1362.2405040207982,63000,1305.6618291847062,1293.7838190344305,1331.5240125851387,1350.439475237193,1356.4258489120944,1340.7512899794451
1281.31734753884,1280.1399184679444,1280.0125877165833,1362.2405040207982,64000,1305.6618291847062,1293.7838190344305,1331.5240125851387,1350.439475237193,1356.4258489120944,1340.7512899794451
1281.31734753884,1280.1399184679444,1280.0125877165833,1362.2405040207982,65000,1305.6618291847062,1293.7838190344305,1331.5240125851387,1350.439475237193,1356.4258489120944,1340.7512899794451
1281.31734753884,1280.1399184679444,1280.0125877165833,1362.2405040207982,66000,1305.6618291847062,1293.7838190344305,1331.5240125851387,1350.439475237193,1356.4258489120944,1340.7512899794451
1281.31734753884,1280.1399184679444,1280.0125877165833,1362.2405040207982,67000,1305.6618291847062,1293.7838190344305,1331.5240125851387,1350.439475237193,1356.4258489120944,1340.7512899794451
1281.31734753884,1280.1399184679444,1280.0125877165833,1362.2405040207982,68000,1305.6618291847062,1293.7838190344305,1331.5240125851387,1350.439475237193,1356.4258489120944,1340.7512899794451
1281.31734753884,1280.1399184679444,1280.0125877165833,1362.2405040207982,69000,1305.6618291847062,1293.7838190344305,1331.5240125851387,1350.439475237193,1356.4258489120944,1340.7512899794451
