reward 14,reward 7,reward 17,reward 9,reward 16,reward 6,StepNum,reward 11,reward 15,reward 12,reward 4,reward 13,reward 1,reward 10,reward 18,reward 3,reward 0,reward 5,reward 19,reward 8,reward 2
8.447170965842925,10.08462122115933,7.518092312980709,8.909487137735162,7.70784545122293,10.137270582782675,1100,8.83616191902166,8.370995346482442,8.786655693490008,103.45624048109856,8.473370399684361,104.88651377227649,8.907497623031666,7.274615728889407,104.4951220696005,110.18286567184059,10.644824338301913,7.116089919286521,9.900754879119715,104.73466521651648
8.447170965842925,10.08462122115933,7.518092312980709,8.909487137735162,7.70784545122293,10.137270582782675,1200,8.83616191902166,8.370995346482442,8.786655693490008,103.45624048109856,8.473370399684361,104.88651377227649,8.907497623031666,7.274615728889407,104.4951220696005,110.18286567184059,10.644824338301913,7.180899788805474,9.900754879119715,104.73466521651648
8.447170965842925,10.08462122115933,7.635514556735856,8.909487137735162,7.70784545122293,10.137270582782675,1300,8.83616191902166,8.370995346482442,8.786655693490008,103.45624048109856,8.473370399684361,104.88651377227649,8.907497623031666,7.518092312980709,104.4951220696005,110.18286567184059,10.644824338301913,7.274615728889407,9.900754879119715,104.73466521651648
8.473370399684361,10.137270582782675,8.14575330464725,9.900754879119715,8.370995346482442,10.644824338301913,1400,8.907497623031666,8.447170965842925,8.83616191902166,104.4951220696005,8.786655693490008,106.17254121868547,8.909487137735162,7.70784545122293,104.73466521651648,110.18286567184059,103.45624048109856,7.635514556735856,10.08462122115933,104.88651377227649
8.83616191902166,10.644824338301913,8.447170965842925,10.137270582782675,8.473370399684361,10.668081570238842,1500,9.900754879119715,8.786655693490008,8.909487137735162,104.4951220696005,8.907497623031666,106.17254121868547,10.08462122115933,8.370995346482442,104.73466521651648,110.18286567184059,103.45624048109856,8.14575330464725,10.63219705118152,104.88651377227649
8.83616191902166,10.644824338301913,8.447170965842925,10.137270582782675,8.473370399684361,10.668081570238842,1600,9.900754879119715,8.786655693490008,8.909487137735162,104.4951220696005,8.907497623031666,106.17254121868547,10.08462122115933,8.370995346482442,104.73466521651648,110.18286567184059,103.45624048109856,8.14575330464725,10.63219705118152,104.88651377227649
8.83616191902166,10.644824338301913,8.447170965842925,10.137270582782675,8.473370399684361,10.668081570238842,1700,9.900754879119715,8.786655693490008,8.909487137735162,104.4951220696005,8.907497623031666,106.17254121868547,10.08462122115933,8.370995346482442,104.73466521651648,110.18286567184059,103.45624048109856,8.14575330464725,10.63219705118152,104.88651377227649
8.907497623031666,10.668081570238842,8.786655693490008,10.63219705118152,8.8016583599084,103.45624048109856,1800,10.08462122115933,8.83616191902166,9.900754879119715,104.73466521651648,8.909487137735162,106.66880022039935,10.137270582782675,8.473370399684361,104.88651377227649,110.18286567184059,104.4951220696005,8.447170965842925,10.644824338301913,106.17254121868547
8.909487137735162,10.668081570238842,8.8016583599084,10.63219705118152,8.83616191902166,103.45624048109856,1900,10.08462122115933,8.907497623031666,9.900754879119715,104.73466521651648,9.422758464265039,106.66880022039935,10.137270582782675,8.786655693490008,104.88651377227649,110.18286567184059,104.4951220696005,8.473370399684361,10.644824338301913,106.17254121868547
9.422758464265039,103.45624048109856,8.83616191902166,10.644824338301913,8.907497623031666,104.4951220696005,2000,10.137270582782675,8.909487137735162,10.08462122115933,104.88651377227649,9.900754879119715,108.76479063556398,10.63219705118152,8.8016583599084,106.17254121868547,110.18286567184059,104.73466521651648,8.786655693490008,10.668081570238842,106.66880022039935
9.422758464265039,103.45624048109856,8.83616191902166,10.644824338301913,8.907497623031666,104.4951220696005,2100,10.137270582782675,8.909487137735162,10.08462122115933,104.88651377227649,9.900754879119715,108.76479063556398,10.63219705118152,8.8016583599084,106.17254121868547,110.18286567184059,104.73466521651648,8.786655693490008,10.668081570238842,106.66880022039935
9.422758464265039,103.45624048109856,8.83616191902166,10.644824338301913,8.907497623031666,104.4951220696005,2200,10.137270582782675,8.909487137735162,10.08462122115933,104.88651377227649,9.900754879119715,108.76479063556398,10.63219705118152,8.8016583599084,106.17254121868547,110.18286567184059,104.73466521651648,8.786655693490008,10.668081570238842,106.66880022039935
9.422758464265039,103.45624048109856,8.83616191902166,10.644824338301913,8.907497623031666,104.4951220696005,2300,10.137270582782675,8.909487137735162,10.08462122115933,104.88651377227649,9.900754879119715,108.76479063556398,10.63219705118152,8.8016583599084,106.17254121868547,110.18286567184059,104.73466521651648,8.786655693490008,10.668081570238842,106.66880022039935
9.900754879119715,103.45624048109856,8.909487137735162,10.668081570238842,9.030957689279132,104.4951220696005,2400,10.63219705118152,9.422758464265039,10.137270582782675,104.88651377227649,10.08462122115933,108.76479063556398,10.644824338301913,8.907497623031666,106.17254121868547,110.18286567184059,104.73466521651648,8.83616191902166,10.932307696808103,106.66880022039935
9.900754879119715,103.45624048109856,8.909487137735162,10.668081570238842,9.030957689279132,104.4951220696005,2500,10.63219705118152,9.422758464265039,10.137270582782675,104.88651377227649,10.08462122115933,108.76479063556398,10.644824338301913,8.907497623031666,106.17254121868547,110.18286567184059,104.73466521651648,8.83616191902166,10.932307696808103,106.66880022039935
9.900754879119715,103.45624048109856,8.909487137735162,10.668081570238842,9.030957689279132,104.4951220696005,2600,10.63219705118152,9.422758464265039,10.137270582782675,104.88651377227649,10.08462122115933,108.76479063556398,10.644824338301913,8.907497623031666,106.17254121868547,110.18286567184059,104.73466521651648,8.83616191902166,10.932307696808103,106.66880022039935
10.08462122115933,103.45624048109856,9.030957689279132,10.820179176049642,9.422758464265039,104.4951220696005,2700,10.644824338301913,9.900754879119715,10.63219705118152,104.88651377227649,10.137270582782675,108.76479063556398,10.668081570238842,8.909487137735162,106.17254121868547,110.18286567184059,104.73466521651648,8.907497623031666,10.932307696808103,106.66880022039935
10.08462122115933,103.45624048109856,9.030957689279132,10.820179176049642,9.422758464265039,104.4951220696005,2800,10.644824338301913,9.900754879119715,10.63219705118152,104.88651377227649,10.137270582782675,108.76479063556398,10.668081570238842,8.909487137735162,106.17254121868547,110.18286567184059,104.73466521651648,8.907497623031666,10.932307696808103,106.66880022039935
10.137270582782675,103.45624048109856,9.422758464265039,10.820179176049642,9.900754879119715,104.4951220696005,2900,10.668081570238842,10.08462122115933,10.644824338301913,104.88651377227649,10.63219705118152,108.76479063556398,10.758132446888483,9.030957689279132,106.17254121868547,110.18286567184059,104.73466521651648,8.909487137735162,10.932307696808103,106.66880022039935
10.644824338301913,104.4951220696005,10.08462122115933,11.055322770019165,10.137270582782675,104.73466521651648,3000,10.820179176049642,10.63219705118152,10.758132446888483,106.14619266846009,10.668081570238842,108.76479063556398,10.932307696808103,9.900754879119715,106.17254121868547,110.18286567184059,104.88651377227649,9.422758464265039,103.45624048109856,106.66880022039935
10.644824338301913,104.4951220696005,10.08462122115933,11.055322770019165,10.137270582782675,104.73466521651648,3100,10.820179176049642,10.63219705118152,10.758132446888483,106.14619266846009,10.668081570238842,108.76479063556398,10.932307696808103,9.900754879119715,106.17254121868547,110.18286567184059,104.88651377227649,9.422758464265039,103.45624048109856,106.66880022039935
10.644824338301913,104.4951220696005,10.08462122115933,11.055322770019165,10.137270582782675,104.73466521651648,3200,10.820179176049642,10.63219705118152,10.758132446888483,106.14619266846009,10.668081570238842,108.76479063556398,10.932307696808103,9.900754879119715,106.17254121868547,110.18286567184059,104.88651377227649,9.422758464265039,103.45624048109856,106.66880022039935
10.644824338301913,104.4951220696005,10.08462122115933,11.055322770019165,10.137270582782675,104.73466521651648,3300,10.820179176049642,10.63219705118152,10.758132446888483,106.14619266846009,10.668081570238842,108.76479063556398,10.932307696808103,9.900754879119715,106.17254121868547,110.18286567184059,104.88651377227649,9.422758464265039,103.45624048109856,106.66880022039935
10.668081570238842,104.73466521651648,10.137270582782675,103.45624048109856,10.63219705118152,104.88651377227649,3400,10.932307696808103,10.644824338301913,10.820179176049642,106.17254121868547,10.758132446888483,108.76479063556398,11.055322770019165,10.08462122115933,106.66880022039935,110.18286567184059,106.14619266846009,9.900754879119715,104.4951220696005,107.45047123827423
10.668081570238842,104.73466521651648,10.137270582782675,103.45624048109856,10.63219705118152,104.88651377227649,3500,10.932307696808103,10.644824338301913,10.820179176049642,106.17254121868547,10.758132446888483,108.76479063556398,11.055322770019165,10.08462122115933,106.66880022039935,110.18286567184059,106.14619266846009,9.900754879119715,104.4951220696005,107.45047123827423
10.668081570238842,104.73466521651648,10.137270582782675,103.45624048109856,10.63219705118152,104.88651377227649,3600,10.932307696808103,10.644824338301913,10.820179176049642,106.17254121868547,10.758132446888483,108.76479063556398,11.055322770019165,10.08462122115933,106.66880022039935,110.18286567184059,106.14619266846009,9.900754879119715,104.4951220696005,107.45047123827423
10.668081570238842,104.73466521651648,10.137270582782675,103.45624048109856,10.63219705118152,104.88651377227649,3700,10.932307696808103,10.644824338301913,10.820179176049642,106.17254121868547,10.758132446888483,108.76479063556398,11.055322770019165,10.08462122115933,106.66880022039935,110.18286567184059,106.14619266846009,9.900754879119715,104.4951220696005,107.45047123827423
10.668081570238842,104.73466521651648,10.137270582782675,103.45624048109856,10.63219705118152,104.88651377227649,3800,10.932307696808103,10.644824338301913,10.820179176049642,106.17254121868547,10.758132446888483,108.76479063556398,11.055322770019165,10.08462122115933,106.66880022039935,110.18286567184059,106.14619266846009,9.900754879119715,104.4951220696005,107.45047123827423
10.668081570238842,104.73466521651648,10.137270582782675,103.45624048109856,10.63219705118152,104.88651377227649,3900,10.932307696808103,10.644824338301913,10.820179176049642,106.17254121868547,10.758132446888483,108.76479063556398,11.055322770019165,10.08462122115933,106.66880022039935,110.18286567184059,106.14619266846009,9.900754879119715,104.4951220696005,107.45047123827423
10.758132446888483,104.73466521651648,10.63219705118152,103.45624048109856,10.644824338301913,104.88651377227649,4000,11.055322770019165,10.668081570238842,10.932307696808103,106.17254121868547,10.820179176049642,108.76479063556398,11.247110874573147,10.137270582782675,106.66880022039935,110.18286567184059,106.14619266846009,10.08462122115933,104.4951220696005,107.45047123827423
10.758132446888483,104.73466521651648,10.63219705118152,103.45624048109856,10.644824338301913,104.88651377227649,4100,11.055322770019165,10.668081570238842,10.932307696808103,106.17254121868547,10.820179176049642,108.76479063556398,11.247110874573147,10.137270582782675,106.66880022039935,110.18286567184059,106.14619266846009,10.08462122115933,104.4951220696005,107.45047123827423
10.758132446888483,104.73466521651648,10.63219705118152,103.45624048109856,10.644824338301913,104.88651377227649,4200,11.055322770019165,10.668081570238842,10.932307696808103,106.17254121868547,10.820179176049642,108.76479063556398,11.247110874573147,10.137270582782675,106.66880022039935,110.18286567184059,106.14619266846009,10.08462122115933,104.4951220696005,107.45047123827423
10.758132446888483,104.73466521651648,10.63219705118152,103.45624048109856,10.644824338301913,104.88651377227649,4300,11.055322770019165,10.668081570238842,10.932307696808103,106.17254121868547,10.820179176049642,108.76479063556398,11.247110874573147,10.137270582782675,106.66880022039935,110.18286567184059,106.14619266846009,10.08462122115933,104.4951220696005,107.45047123827423
10.758132446888483,104.73466521651648,10.644824338301913,103.45624048109856,10.668081570238842,104.88651377227649,4400,11.055322770019165,10.716992986120136,10.932307696808103,106.17254121868547,10.820179176049642,108.76479063556398,11.247110874573147,10.63219705118152,106.66880022039935,110.18286567184059,106.14619266846009,10.137270582782675,104.4951220696005,107.45047123827423
10.758132446888483,104.73466521651648,10.644824338301913,103.45624048109856,10.668081570238842,104.88651377227649,4500,11.055322770019165,10.716992986120136,10.932307696808103,106.17254121868547,10.820179176049642,108.76479063556398,11.247110874573147,10.63219705118152,106.66880022039935,110.18286567184059,106.14619266846009,10.137270582782675,104.4951220696005,107.45047123827423
10.820179176049642,104.88651377227649,10.716992986120136,104.4951220696005,10.745815800005698,106.14619266846009,4600,11.247110874573147,10.758132446888483,11.055322770019165,106.66880022039935,10.932307696808103,108.76479063556398,103.45624048109856,10.668081570238842,107.45047123827423,110.18286567184059,106.17254121868547,10.644824338301913,104.73466521651648,107.4743942224047
10.932307696808103,105.34822726515164,10.745815800005698,104.73466521651648,10.758132446888483,106.14619266846009,4700,103.45624048109856,10.820179176049642,11.247110874573147,106.66880022039935,11.055322770019165,108.76479063556398,104.4951220696005,10.716992986120136,107.45047123827423,110.18286567184059,106.17254121868547,10.668081570238842,104.88651377227649,107.4743942224047
10.932307696808103,105.34822726515164,10.745815800005698,104.73466521651648,10.758132446888483,106.14619266846009,4800,103.45624048109856,10.820179176049642,11.247110874573147,106.66880022039935,11.055322770019165,108.76479063556398,104.4951220696005,10.716992986120136,107.45047123827423,110.18286567184059,106.17254121868547,10.668081570238842,104.88651377227649,107.4743942224047
10.932307696808103,105.34822726515164,10.745815800005698,104.73466521651648,10.758132446888483,106.14619266846009,4900,103.45624048109856,10.820179176049642,11.247110874573147,106.66880022039935,11.055322770019165,108.76479063556398,104.4951220696005,10.716992986120136,107.45047123827423,110.18286567184059,106.17254121868547,10.668081570238842,104.88651377227649,107.4743942224047
11.055322770019165,105.34822726515164,10.758132446888483,104.73466521651648,10.820179176049642,106.14619266846009,5000,103.45624048109856,10.932307696808103,11.699950454511374,106.66880022039935,11.247110874573147,108.76479063556398,104.4951220696005,10.745815800005698,107.45047123827423,110.18286567184059,106.17254121868547,10.716992986120136,104.88651377227649,107.4743942224047
11.247110874573147,105.34822726515164,10.820179176049642,104.88651377227649,10.932307696808103,106.14619266846009,5100,104.4951220696005,11.055322770019165,103.45624048109856,106.66880022039935,11.699950454511374,108.76479063556398,104.73466521651648,10.758132446888483,107.45047123827423,110.18286567184059,106.17254121868547,10.745815800005698,105.11354856275075,107.4743942224047
11.699950454511374,105.34822726515164,10.932307696808103,104.88651377227649,11.055322770019165,106.14619266846009,5200,104.4951220696005,11.247110874573147,104.4151725826787,106.66880022039935,103.45624048109856,108.76479063556398,104.73466521651648,10.820179176049642,107.45047123827423,110.18286567184059,106.17254121868547,10.758132446888483,105.11354856275075,107.4743942224047
104.4151725826787,106.14619266846009,11.247110874573147,105.34822726515164,11.699950454511374,106.17254121868547,5300,104.88651377227649,103.45624048109856,104.73466521651648,107.45047123827423,104.4951220696005,108.96334311147452,105.11354856275075,11.055322770019165,107.4743942224047,110.18286567184059,106.66880022039935,10.932307696808103,105.8601346951008,108.76479063556398
104.4151725826787,106.14619266846009,11.247110874573147,105.34822726515164,11.699950454511374,106.17254121868547,5400,104.88651377227649,103.45624048109856,104.73466521651648,107.45047123827423,104.4951220696005,108.96334311147452,105.11354856275075,11.055322770019165,107.4743942224047,110.18286567184059,106.66880022039935,10.932307696808103,105.8601346951008,108.76479063556398
104.4951220696005,106.17254121868547,11.699950454511374,105.8601346951008,103.45624048109856,106.66880022039935,5500,105.11354856275075,104.4151725826787,104.88651377227649,107.45047123827423,104.73466521651648,108.96334311147452,105.34822726515164,11.247110874573147,107.4743942224047,110.18286567184059,107.40060855758915,11.055322770019165,106.14619266846009,108.76479063556398
104.4951220696005,106.17254121868547,11.699950454511374,105.8601346951008,103.45624048109856,106.66880022039935,5600,105.11354856275075,104.4151725826787,104.88651377227649,107.45047123827423,104.73466521651648,108.96334311147452,105.34822726515164,11.247110874573147,107.4743942224047,110.18286567184059,107.40060855758915,11.055322770019165,106.14619266846009,108.76479063556398
104.4951220696005,106.17254121868547,11.699950454511374,105.8601346951008,103.45624048109856,106.66880022039935,5700,105.11354856275075,104.4151725826787,104.88651377227649,107.45047123827423,104.73466521651648,108.96334311147452,105.34822726515164,11.247110874573147,107.4743942224047,110.18286567184059,107.40060855758915,11.055322770019165,106.14619266846009,108.76479063556398
104.4951220696005,106.17254121868547,11.699950454511374,105.8601346951008,103.45624048109856,106.66880022039935,5800,105.11354856275075,104.4151725826787,104.88651377227649,107.45047123827423,104.73466521651648,108.96334311147452,105.34822726515164,11.247110874573147,107.4743942224047,110.18286567184059,107.40060855758915,11.055322770019165,106.14619266846009,108.76479063556398
104.4951220696005,106.17254121868547,11.699950454511374,105.8601346951008,103.45624048109856,106.66880022039935,5900,105.11354856275075,104.4151725826787,104.88651377227649,107.45047123827423,104.73466521651648,108.96334311147452,105.34822726515164,11.247110874573147,107.4743942224047,110.18286567184059,107.40060855758915,11.055322770019165,106.14619266846009,108.76479063556398
104.4951220696005,106.17254121868547,11.699950454511374,105.8601346951008,103.45624048109856,106.66880022039935,6000,105.11354856275075,104.4151725826787,104.88651377227649,107.45047123827423,104.73466521651648,108.96334311147452,105.34822726515164,11.247110874573147,107.4743942224047,110.18286567184059,107.40060855758915,11.055322770019165,106.14619266846009,108.76479063556398
104.73466521651648,106.66880022039935,103.45624048109856,106.14619266846009,104.4151725826787,107.40060855758915,6100,105.34822726515164,104.4951220696005,105.11354856275075,107.4743942224047,104.88651377227649,110.18286567184059,105.8601346951008,11.699950454511374,108.76479063556398,111.08564032798385,107.45047123827423,11.247110874573147,106.17254121868547,108.96334311147452
104.73466521651648,106.66880022039935,103.45624048109856,106.14619266846009,104.4151725826787,107.40060855758915,6200,105.34822726515164,104.4951220696005,105.11354856275075,107.4743942224047,104.88651377227649,110.18286567184059,105.8601346951008,11.699950454511374,108.76479063556398,111.08564032798385,107.45047123827423,11.247110874573147,106.17254121868547,108.96334311147452
104.73466521651648,106.66880022039935,103.45624048109856,106.14619266846009,104.4151725826787,107.40060855758915,6300,105.34822726515164,104.4951220696005,105.11354856275075,107.4743942224047,104.88651377227649,110.18286567184059,105.8601346951008,11.699950454511374,108.76479063556398,111.08564032798385,107.45047123827423,11.247110874573147,106.17254121868547,108.96334311147452
104.73466521651648,106.66880022039935,103.45624048109856,106.14619266846009,104.4151725826787,107.40060855758915,6400,105.34822726515164,104.4951220696005,105.11354856275075,107.4743942224047,104.88651377227649,110.18286567184059,105.8601346951008,11.699950454511374,108.76479063556398,111.08564032798385,107.45047123827423,11.247110874573147,106.17254121868547,108.96334311147452
104.73466521651648,106.66880022039935,103.45624048109856,106.14619266846009,104.4151725826787,107.40060855758915,6500,105.34822726515164,104.4951220696005,105.11354856275075,107.4743942224047,104.88651377227649,110.18286567184059,105.8601346951008,11.699950454511374,108.76479063556398,111.08564032798385,107.45047123827423,11.247110874573147,106.17254121868547,108.96334311147452
104.88651377227649,107.40060855758915,104.4151725826787,106.17254121868547,104.4951220696005,107.45047123827423,6600,105.8601346951008,104.73466521651648,105.34822726515164,108.75893617030124,105.11354856275075,110.18286567184059,106.14619266846009,103.45624048109856,108.76479063556398,111.08564032798385,107.4743942224047,11.699950454511374,106.66880022039935,108.96334311147452
104.88651377227649,107.40060855758915,104.4151725826787,106.17254121868547,104.4951220696005,107.45047123827423,6700,105.8601346951008,104.73466521651648,105.34822726515164,108.75893617030124,105.11354856275075,110.18286567184059,106.14619266846009,103.45624048109856,108.76479063556398,111.08564032798385,107.4743942224047,11.699950454511374,106.66880022039935,108.96334311147452
105.11354856275075,107.40060855758915,104.4951220696005,106.17254121868547,104.73466521651648,107.45047123827423,6800,105.8601346951008,104.88651377227649,105.34822726515164,108.75893617030124,105.12350087743599,110.18286567184059,106.14619266846009,104.4151725826787,108.76479063556398,111.08564032798385,107.4743942224047,103.45624048109856,106.66880022039935,108.96334311147452
105.12350087743599,107.40060855758915,104.73466521651648,106.17254121868547,104.88651377227649,107.45047123827423,6900,106.1447478815062,105.11354856275075,105.8601346951008,108.75893617030124,105.34822726515164,110.18286567184059,106.14619266846009,104.4951220696005,108.76479063556398,111.08564032798385,107.4743942224047,104.4151725826787,106.66880022039935,108.96334311147452
105.34822726515164,107.40060855758915,104.88651377227649,106.36407603006825,105.11354856275075,107.45047123827423,7000,106.14619266846009,105.12350087743599,106.1447478815062,108.75893617030124,105.8601346951008,110.18286567184059,106.17254121868547,104.73466521651648,108.76479063556398,111.08564032798385,107.4743942224047,104.63734917034877,106.66880022039935,108.96334311147452
105.8601346951008,107.45047123827423,105.11354856275075,106.66880022039935,105.12350087743599,107.4743942224047,7100,106.17254121868547,105.34822726515164,106.14619266846009,108.76479063556398,106.1447478815062,111.08564032798385,106.36407603006825,104.88651377227649,108.96334311147452,111.4239317352351,108.75893617030124,104.73466521651648,107.40060855758915,110.18286567184059
105.8601346951008,107.45047123827423,105.11354856275075,106.66880022039935,105.12350087743599,107.4743942224047,7200,106.17254121868547,105.34822726515164,106.14619266846009,108.76479063556398,106.1447478815062,111.08564032798385,106.36407603006825,104.88651377227649,108.96334311147452,111.4239317352351,108.75893617030124,104.73466521651648,107.40060855758915,110.18286567184059
105.8601346951008,107.45047123827423,105.11354856275075,106.66880022039935,105.12350087743599,107.4743942224047,7300,106.17254121868547,105.34822726515164,106.14619266846009,108.76479063556398,106.1447478815062,111.08564032798385,106.36407603006825,104.88651377227649,108.96334311147452,111.4239317352351,108.75893617030124,104.73466521651648,107.40060855758915,110.18286567184059
105.8601346951008,107.45047123827423,105.11354856275075,106.66880022039935,105.12350087743599,107.4743942224047,7400,106.17254121868547,105.34822726515164,106.14619266846009,108.76479063556398,106.1447478815062,111.08564032798385,106.36407603006825,104.88651377227649,108.96334311147452,111.4239317352351,108.75893617030124,104.73466521651648,107.40060855758915,110.18286567184059
105.8601346951008,107.45047123827423,105.11354856275075,106.66880022039935,105.12350087743599,107.4743942224047,7500,106.17254121868547,105.34822726515164,106.14619266846009,108.76479063556398,106.1447478815062,111.08564032798385,106.36407603006825,104.88651377227649,108.96334311147452,111.4239317352351,108.75893617030124,104.73466521651648,107.40060855758915,110.18286567184059
105.8601346951008,107.45047123827423,105.12350087743599,106.66880022039935,105.34822726515164,107.4743942224047,7600,106.17254121868547,105.47269444852746,106.14619266846009,108.76479063556398,106.1447478815062,111.08564032798385,106.36407603006825,105.11354856275075,108.96334311147452,111.4239317352351,108.75893617030124,104.88651377227649,107.40060855758915,110.18286567184059
106.1447478815062,107.45047123827423,105.34822726515164,106.66880022039935,105.47269444852746,107.4743942224047,7700,106.36407603006825,105.8601346951008,106.17254121868547,108.76479063556398,106.14619266846009,111.08564032798385,106.38775748098011,105.12350087743599,108.96334311147452,111.4239317352351,108.75893617030124,105.11354856275075,107.40060855758915,110.18286567184059
106.1447478815062,107.45047123827423,105.34822726515164,106.66880022039935,105.47269444852746,107.4743942224047,7800,106.36407603006825,105.8601346951008,106.17254121868547,108.76479063556398,106.14619266846009,111.08564032798385,106.38775748098011,105.12350087743599,108.96334311147452,111.4239317352351,108.75893617030124,105.11354856275075,107.40060855758915,110.18286567184059
106.1447478815062,107.45047123827423,105.34822726515164,106.66880022039935,105.47269444852746,107.4743942224047,7900,106.36407603006825,105.8601346951008,106.17254121868547,108.76479063556398,106.14619266846009,111.08564032798385,106.38775748098011,105.12350087743599,108.96334311147452,111.4239317352351,108.75893617030124,105.11354856275075,107.40060855758915,110.18286567184059
106.17254121868547,107.4743942224047,105.8601346951008,107.40060855758915,106.1447478815062,108.75893617030124,8000,106.66880022039935,106.14619266846009,106.38775748098011,108.96334311147452,106.36407603006825,111.08564032798385,106.97800227305343,105.47269444852746,110.18286567184059,111.4239317352351,108.76479063556398,105.34822726515164,107.45047123827423,110.66093584290333
106.17254121868547,107.4743942224047,105.8601346951008,107.40060855758915,106.1447478815062,108.75893617030124,8100,106.66880022039935,106.14619266846009,106.38775748098011,108.96334311147452,106.36407603006825,111.08564032798385,106.97800227305343,105.47269444852746,110.18286567184059,111.4239317352351,108.76479063556398,105.34822726515164,107.45047123827423,110.66093584290333
106.17254121868547,107.4743942224047,105.8601346951008,107.40060855758915,106.1447478815062,108.75893617030124,8200,106.66880022039935,106.14619266846009,106.38775748098011,108.96334311147452,106.36407603006825,111.08564032798385,106.97800227305343,105.47269444852746,110.18286567184059,111.4239317352351,108.76479063556398,105.34822726515164,107.45047123827423,110.66093584290333
106.17254121868547,107.4743942224047,105.8601346951008,107.40060855758915,106.1447478815062,108.75893617030124,8300,106.66880022039935,106.14619266846009,106.38775748098011,108.96334311147452,106.36407603006825,111.08564032798385,106.97800227305343,105.47269444852746,110.18286567184059,111.4239317352351,108.76479063556398,105.34822726515164,107.45047123827423,110.66093584290333
106.17254121868547,107.4743942224047,105.8601346951008,107.40060855758915,106.1447478815062,108.75893617030124,8400,106.66880022039935,106.14619266846009,106.38775748098011,108.96334311147452,106.36407603006825,111.08564032798385,106.97800227305343,105.47269444852746,110.18286567184059,111.4239317352351,108.76479063556398,105.34822726515164,107.45047123827423,110.66093584290333
106.17254121868547,107.4743942224047,105.8601346951008,107.40060855758915,106.1447478815062,108.75893617030124,8500,106.66880022039935,106.14619266846009,106.38775748098011,108.96334311147452,106.36407603006825,111.08564032798385,106.97800227305343,105.47269444852746,110.18286567184059,111.4239317352351,108.76479063556398,105.34822726515164,107.45047123827423,110.66093584290333
106.36407603006825,107.4743942224047,106.1447478815062,107.40060855758915,106.14619266846009,108.75893617030124,8600,106.66880022039935,106.17254121868547,106.60085217283854,108.96334311147452,106.38775748098011,111.08564032798385,106.97800227305343,105.8601346951008,110.18286567184059,111.4239317352351,108.76479063556398,105.47269444852746,107.45047123827423,110.66093584290333
