reward 7,reward 2,reward 4,reward 8,reward 9,reward 6,reward 1,reward 3,reward 0,reward 5,StepNum
1481.043156329431,1515.652541588857,1500.7819980433437,1477.1432601201568,1473.431996267981,1487.440115750068,1528.1090953781618,1503.2777350444198,1645.6348574244748,1492.044054484161,12000
1487.440115750068,1528.1090953781618,1503.2777350444198,1481.043156329431,1477.1432601201568,1492.044054484161,1621.4393142690712,1515.652541588857,1645.6348574244748,1500.7819980433437,13000
1500.7819980433437,1528.1090953781618,1512.395514950995,1495.676688366792,1492.044054484161,1503.2777350444198,1621.4393142690712,1515.652541588857,1645.6348574244748,1510.8413512306283,14000
1503.2777350444198,1528.324884454125,1515.652541588857,1500.7819980433437,1495.676688366792,1510.8413512306283,1621.4393142690712,1528.1090953781618,1645.6348574244748,1512.395514950995,15000
1510.8413512306283,1528.324884454125,1526.7317503269362,1503.2777350444198,1500.7819980433437,1512.395514950995,1621.4393142690712,1528.1090953781618,1645.6348574244748,1515.652541588857,16000
1528.1090953781618,1553.7878806925678,1534.938869248108,1526.7317503269362,1515.652541588857,1528.324884454125,1621.4393142690712,1546.105022418403,1645.6348574244748,1534.174580218435,17000
1528.324884454125,1553.7878806925678,1536.3395318886078,1528.1090953781618,1526.7317503269362,1534.174580218435,1621.4393142690712,1546.105022418403,1645.6348574244748,1534.938869248108,18000
1528.324884454125,1553.7878806925678,1536.3395318886078,1528.1090953781618,1526.7317503269362,1534.174580218435,1621.4393142690712,1546.105022418403,1645.6348574244748,1534.938869248108,19000
1528.324884454125,1553.7878806925678,1536.3395318886078,1528.1090953781618,1526.7317503269362,1534.174580218435,1621.4393142690712,1546.105022418403,1645.6348574244748,1534.938869248108,20000
1528.324884454125,1553.7878806925678,1536.3395318886078,1528.1090953781618,1526.7317503269362,1534.174580218435,1621.4393142690712,1546.105022418403,1645.6348574244748,1534.938869248108,21000
1528.324884454125,1553.7878806925678,1536.3395318886078,1528.1090953781618,1526.7317503269362,1534.174580218435,1621.4393142690712,1546.105022418403,1645.6348574244748,1534.938869248108,22000
1528.324884454125,1553.7878806925678,1536.3395318886078,1528.1090953781618,1526.7317503269362,1534.174580218435,1621.4393142690712,1546.105022418403,1645.6348574244748,1534.938869248108,23000
1534.174580218435,1553.7878806925678,1544.286618697488,1528.324884454125,1528.1090953781618,1534.938869248108,1621.4393142690712,1546.105022418403,1645.6348574244748,1536.3395318886078,24000
1534.174580218435,1553.7878806925678,1544.286618697488,1528.324884454125,1528.1090953781618,1534.938869248108,1621.4393142690712,1546.105022418403,1645.6348574244748,1536.3395318886078,25000
1534.174580218435,1553.7878806925678,1544.286618697488,1528.324884454125,1528.1090953781618,1534.938869248108,1621.4393142690712,1546.105022418403,1645.6348574244748,1536.3395318886078,26000
1534.174580218435,1553.7878806925678,1544.286618697488,1528.324884454125,1528.1090953781618,1534.938869248108,1621.4393142690712,1546.105022418403,1645.6348574244748,1536.3395318886078,27000
1534.174580218435,1553.7878806925678,1544.286618697488,1528.324884454125,1528.1090953781618,1534.938869248108,1621.4393142690712,1546.105022418403,1645.6348574244748,1536.3395318886078,28000
1534.938869248108,1553.7878806925678,1544.286618697488,1534.174580218435,1528.324884454125,1536.3395318886078,1621.4393142690712,1546.105022418403,1645.6348574244748,1538.4313201469035,29000
1536.3395318886078,1553.7878806925678,1546.105022418403,1534.938869248108,1534.174580218435,1538.4313201469035,1621.4393142690712,1551.979310564395,1645.6348574244748,1544.286618697488,30000
1538.4313201469035,1557.4627422813335,1551.979310564395,1536.3395318886078,1534.938869248108,1544.286618697488,1621.4393142690712,1553.7878806925678,1645.6348574244748,1546.105022418403,31000
1538.4313201469035,1557.4627422813335,1551.979310564395,1536.3395318886078,1534.938869248108,1544.286618697488,1621.4393142690712,1553.7878806925678,1645.6348574244748,1546.105022418403,32000
1538.4313201469035,1557.4627422813335,1551.979310564395,1536.3395318886078,1534.938869248108,1544.286618697488,1621.4393142690712,1553.7878806925678,1645.6348574244748,1546.105022418403,33000
1538.4313201469035,1557.4627422813335,1551.979310564395,1536.3395318886078,1534.938869248108,1544.286618697488,1621.4393142690712,1553.7878806925678,1645.6348574244748,1546.105022418403,34000
1538.4313201469035,1557.4627422813335,1551.979310564395,1536.3395318886078,1534.938869248108,1544.286618697488,1621.4393142690712,1553.7878806925678,1645.6348574244748,1546.105022418403,35000
1544.286618697488,1557.4627422813335,1551.979310564395,1538.4313201469035,1536.3395318886078,1545.7645441918269,1621.4393142690712,1553.7878806925678,1645.6348574244748,1546.105022418403,36000
1545.7645441918269,1557.4627422813335,1551.979310564395,1544.286618697488,1538.4313201469035,1546.105022418403,1621.4393142690712,1553.7878806925678,1645.6348574244748,1547.7024708215401,37000
1545.7645441918269,1557.4627422813335,1551.979310564395,1544.286618697488,1538.4313201469035,1546.105022418403,1621.4393142690712,1553.7878806925678,1645.6348574244748,1547.7024708215401,38000
1545.7645441918269,1557.4627422813335,1551.979310564395,1544.286618697488,1538.4313201469035,1546.105022418403,1621.4393142690712,1553.7878806925678,1645.6348574244748,1547.7024708215401,39000
1545.7645441918269,1557.4627422813335,1551.979310564395,1544.286618697488,1538.4313201469035,1546.105022418403,1621.4393142690712,1553.7878806925678,1645.6348574244748,1547.7024708215401,40000
1545.7645441918269,1557.4627422813335,1551.979310564395,1544.286618697488,1538.4313201469035,1546.105022418403,1621.4393142690712,1553.7878806925678,1645.6348574244748,1547.7024708215401,41000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,42000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,43000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,44000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,45000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,46000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,47000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,48000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,49000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,50000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,51000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,52000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,53000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,54000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,55000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,56000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,57000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,58000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,59000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,60000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,61000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,62000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,63000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,64000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,65000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,66000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,67000
1546.105022418403,1594.1026716951692,1553.7878806925678,1545.7645441918269,1544.286618697488,1547.7024708215401,1621.4393142690712,1557.4627422813335,1645.6348574244748,1551.979310564395,68000
1547.7024708215401,1606.671667666965,1557.4627422813335,1546.105022418403,1545.7645441918269,1551.979310564395,1621.4393142690712,1594.1026716951692,1645.6348574244748,1553.7878806925678,69000
1547.7024708215401,1606.671667666965,1557.4627422813335,1546.105022418403,1545.7645441918269,1551.979310564395,1621.4393142690712,1594.1026716951692,1645.6348574244748,1553.7878806925678,70000
1547.7024708215401,1606.671667666965,1557.4627422813335,1546.105022418403,1545.7645441918269,1551.979310564395,1621.4393142690712,1594.1026716951692,1645.6348574244748,1553.7878806925678,71000
1547.7024708215401,1606.671667666965,1557.4627422813335,1546.105022418403,1545.7645441918269,1551.979310564395,1621.4393142690712,1594.1026716951692,1645.6348574244748,1553.7878806925678,72000
1547.7024708215401,1606.671667666965,1557.4627422813335,1546.105022418403,1545.7645441918269,1551.979310564395,1621.4393142690712,1594.1026716951692,1645.6348574244748,1553.7878806925678,73000
1547.7024708215401,1606.671667666965,1557.4627422813335,1546.105022418403,1545.7645441918269,1551.979310564395,1621.4393142690712,1594.1026716951692,1645.6348574244748,1553.7878806925678,74000
1547.7024708215401,1606.671667666965,1557.4627422813335,1546.105022418403,1545.7645441918269,1551.979310564395,1621.4393142690712,1594.1026716951692,1645.6348574244748,1553.7878806925678,75000
1547.7024708215401,1606.671667666965,1557.4627422813335,1546.105022418403,1545.7645441918269,1551.979310564395,1621.4393142690712,1594.1026716951692,1645.6348574244748,1553.7878806925678,76000
1547.7024708215401,1606.671667666965,1557.4627422813335,1546.105022418403,1545.7645441918269,1551.979310564395,1621.4393142690712,1594.1026716951692,1645.6348574244748,1553.7878806925678,77000
1547.7024708215401,1606.671667666965,1557.4627422813335,1546.105022418403,1545.7645441918269,1551.979310564395,1621.4393142690712,1594.1026716951692,1645.6348574244748,1553.7878806925678,78000
1547.7024708215401,1606.671667666965,1557.4627422813335,1546.105022418403,1545.7645441918269,1551.979310564395,1621.4393142690712,1594.1026716951692,1645.6348574244748,1553.7878806925678,79000
1547.7024708215401,1606.671667666965,1557.4627422813335,1546.105022418403,1545.7645441918269,1551.979310564395,1621.4393142690712,1594.1026716951692,1645.6348574244748,1553.7878806925678,80000
1547.7024708215401,1606.671667666965,1557.4627422813335,1546.105022418403,1545.7645441918269,1551.979310564395,1621.4393142690712,1594.1026716951692,1645.6348574244748,1553.7878806925678,81000
1547.7024708215401,1606.671667666965,1557.4627422813335,1546.105022418403,1545.7645441918269,1551.979310564395,1621.4393142690712,1594.1026716951692,1645.6348574244748,1553.7878806925678,82000
1547.7024708215401,1606.671667666965,1557.4627422813335,1546.105022418403,1545.7645441918269,1551.979310564395,1621.4393142690712,1594.1026716951692,1645.6348574244748,1553.7878806925678,83000
1547.7024708215401,1606.671667666965,1557.4627422813335,1546.105022418403,1545.7645441918269,1551.979310564395,1621.4393142690712,1594.1026716951692,1645.6348574244748,1553.7878806925678,84000
1547.7024708215401,1606.671667666965,1557.4627422813335,1546.105022418403,1545.7645441918269,1551.979310564395,1621.4393142690712,1594.1026716951692,1645.6348574244748,1553.7878806925678,85000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,86000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,87000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,88000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,89000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,90000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,91000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,92000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,93000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,94000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,95000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,96000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,97000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,98000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,99000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,100000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,101000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,102000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,103000
1551.979310564395,1606.671667666965,1557.4627422813335,1547.7024708215401,1546.105022418403,1553.7878806925678,1621.4393142690712,1594.1026716951692,1645.6348574244748,1555.0497422180717,104000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,105000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,106000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,107000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,108000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,109000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,110000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,111000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,112000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,113000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,114000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,115000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,116000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,117000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,118000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,119000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,120000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,121000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,122000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,123000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,124000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,125000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,126000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,127000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,128000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,129000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,130000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,131000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,132000
1553.7878806925678,1621.4393142690712,1594.1026716951692,1551.979310564395,1550.198123574191,1555.0497422180717,1645.6348574244748,1606.671667666965,1665.0236828722168,1557.4627422813335,133000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,134000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,135000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,136000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,137000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,138000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,139000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,140000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,141000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,142000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,143000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,144000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,145000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,146000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,147000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,148000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,149000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,150000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,151000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,152000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,153000
1555.0497422180717,1621.4393142690712,1594.1026716951692,1553.7878806925678,1551.979310564395,1557.4627422813335,1645.6348574244748,1606.671667666965,1665.0236828722168,1567.5472772061871,154000
