reward 5,reward 1,reward 2,reward 0,reward 9,reward 7,reward 6,reward 8,reward 4,reward 3,StepNum
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,67000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,68000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,69000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,70000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,71000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,72000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,73000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,74000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,75000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,76000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,77000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,78000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,79000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,80000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,81000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,82000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,83000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,84000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,85000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,86000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,87000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,88000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,89000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,90000
1547.3517151279098,1590.426821231226,1582.4789180046023,1606.3163456162836,1540.8304214341078,1544.9581458099076,1546.88738243828,1541.4244869588451,1555.1580977707679,1555.4023558246292,91000
1555.1580977707679,1590.426821231226,1582.4789180046023,1606.3163456162836,1541.4244869588451,1546.88738243828,1547.3517151279098,1544.9581458099076,1555.4023558246292,1571.249353492206,92000
1555.1580977707679,1590.426821231226,1582.4789180046023,1606.3163456162836,1541.4244869588451,1546.88738243828,1547.3517151279098,1544.9581458099076,1555.4023558246292,1571.249353492206,93000
1555.1580977707679,1590.426821231226,1582.4789180046023,1606.3163456162836,1541.4244869588451,1546.88738243828,1547.3517151279098,1544.9581458099076,1555.4023558246292,1571.249353492206,94000
1555.1580977707679,1590.426821231226,1582.4789180046023,1606.3163456162836,1541.4244869588451,1546.88738243828,1547.3517151279098,1544.9581458099076,1555.4023558246292,1571.249353492206,95000
1555.1580977707679,1590.426821231226,1582.4789180046023,1606.3163456162836,1541.4244869588451,1546.88738243828,1547.3517151279098,1544.9581458099076,1555.4023558246292,1571.249353492206,96000
1555.1580977707679,1590.426821231226,1582.4789180046023,1606.3163456162836,1541.4244869588451,1546.88738243828,1547.3517151279098,1544.9581458099076,1555.4023558246292,1571.249353492206,97000
1555.1580977707679,1590.426821231226,1582.4789180046023,1606.3163456162836,1541.4244869588451,1546.88738243828,1547.3517151279098,1544.9581458099076,1555.4023558246292,1571.249353492206,98000
1555.1580977707679,1590.426821231226,1582.4789180046023,1606.3163456162836,1541.4244869588451,1546.88738243828,1547.3517151279098,1544.9581458099076,1555.4023558246292,1571.249353492206,99000
1555.1580977707679,1590.426821231226,1582.4789180046023,1606.3163456162836,1541.4244869588451,1546.88738243828,1547.3517151279098,1544.9581458099076,1555.4023558246292,1571.249353492206,100000
1555.1580977707679,1590.426821231226,1582.4789180046023,1606.3163456162836,1541.4244869588451,1546.88738243828,1547.3517151279098,1544.9581458099076,1555.4023558246292,1571.249353492206,101000
1555.1580977707679,1590.426821231226,1582.4789180046023,1606.3163456162836,1541.4244869588451,1546.88738243828,1547.3517151279098,1544.9581458099076,1555.4023558246292,1571.249353492206,102000
1555.1580977707679,1590.426821231226,1582.4789180046023,1606.3163456162836,1541.4244869588451,1546.88738243828,1547.3517151279098,1544.9581458099076,1555.4023558246292,1571.249353492206,103000
1555.1580977707679,1590.426821231226,1582.4789180046023,1606.3163456162836,1541.4244869588451,1546.88738243828,1547.3517151279098,1544.9581458099076,1555.4023558246292,1571.249353492206,104000
1555.4023558246292,1590.426821231226,1582.4789180046023,1606.3163456162836,1544.9581458099076,1547.3517151279098,1555.1580977707679,1546.88738243828,1571.249353492206,1574.3333326533098,105000
1555.4023558246292,1590.426821231226,1582.4789180046023,1606.3163456162836,1544.9581458099076,1547.3517151279098,1555.1580977707679,1546.88738243828,1571.249353492206,1574.3333326533098,106000
1555.4023558246292,1590.426821231226,1582.4789180046023,1606.3163456162836,1544.9581458099076,1547.3517151279098,1555.1580977707679,1546.88738243828,1571.249353492206,1574.3333326533098,107000
1555.4023558246292,1590.426821231226,1582.4789180046023,1606.3163456162836,1544.9581458099076,1547.3517151279098,1555.1580977707679,1546.88738243828,1571.249353492206,1574.3333326533098,108000
1555.4023558246292,1590.426821231226,1582.4789180046023,1606.3163456162836,1544.9581458099076,1547.3517151279098,1555.1580977707679,1546.88738243828,1571.249353492206,1574.3333326533098,109000
1555.4023558246292,1590.426821231226,1582.4789180046023,1606.3163456162836,1544.9581458099076,1547.3517151279098,1555.1580977707679,1546.88738243828,1571.249353492206,1574.3333326533098,110000
1555.4023558246292,1590.426821231226,1582.4789180046023,1606.3163456162836,1544.9581458099076,1547.3517151279098,1555.1580977707679,1546.88738243828,1571.249353492206,1574.3333326533098,111000
1555.4023558246292,1590.426821231226,1582.4789180046023,1606.3163456162836,1544.9581458099076,1547.3517151279098,1555.1580977707679,1546.88738243828,1571.249353492206,1574.3333326533098,112000
1555.4023558246292,1590.426821231226,1582.4789180046023,1606.3163456162836,1544.9581458099076,1547.3517151279098,1555.1580977707679,1546.88738243828,1571.249353492206,1574.3333326533098,113000
1555.4023558246292,1590.426821231226,1582.4789180046023,1606.3163456162836,1544.9581458099076,1547.3517151279098,1555.1580977707679,1546.88738243828,1571.249353492206,1574.3333326533098,114000
1561.0111811306288,1590.426821231226,1582.4789180046023,1606.3163456162836,1546.88738243828,1555.1580977707679,1555.4023558246292,1547.3517151279098,1571.249353492206,1574.3333326533098,115000
1561.0111811306288,1590.426821231226,1582.4789180046023,1606.3163456162836,1546.88738243828,1555.1580977707679,1555.4023558246292,1547.3517151279098,1571.249353492206,1574.3333326533098,116000
1561.0111811306288,1590.426821231226,1582.4789180046023,1606.3163456162836,1546.88738243828,1555.1580977707679,1555.4023558246292,1547.3517151279098,1571.249353492206,1574.3333326533098,117000
1571.249353492206,1590.426821231226,1582.798704519592,1606.3163456162836,1547.3517151279098,1555.4023558246292,1561.0111811306288,1555.1580977707679,1574.3333326533098,1582.4789180046023,118000
1571.249353492206,1590.426821231226,1582.798704519592,1606.3163456162836,1547.3517151279098,1555.4023558246292,1561.0111811306288,1555.1580977707679,1574.3333326533098,1582.4789180046023,119000
1571.249353492206,1590.426821231226,1582.798704519592,1606.3163456162836,1547.3517151279098,1555.4023558246292,1561.0111811306288,1555.1580977707679,1574.3333326533098,1582.4789180046023,120000
1571.249353492206,1590.426821231226,1582.798704519592,1606.3163456162836,1547.3517151279098,1555.4023558246292,1561.0111811306288,1555.1580977707679,1574.3333326533098,1582.4789180046023,121000
1571.249353492206,1590.426821231226,1582.798704519592,1606.3163456162836,1547.3517151279098,1555.4023558246292,1561.0111811306288,1555.1580977707679,1574.3333326533098,1582.4789180046023,122000
1571.249353492206,1590.426821231226,1582.798704519592,1606.3163456162836,1547.3517151279098,1555.4023558246292,1561.0111811306288,1555.1580977707679,1574.3333326533098,1582.4789180046023,123000
1571.249353492206,1590.426821231226,1582.798704519592,1606.3163456162836,1547.3517151279098,1555.4023558246292,1561.0111811306288,1555.1580977707679,1574.3333326533098,1582.4789180046023,124000
1571.249353492206,1590.426821231226,1582.798704519592,1606.3163456162836,1547.3517151279098,1555.4023558246292,1561.0111811306288,1555.1580977707679,1574.3333326533098,1582.4789180046023,125000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.1580977707679,1561.0111811306288,1571.249353492206,1555.4023558246292,1582.4789180046023,1582.798704519592,126000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.1580977707679,1561.0111811306288,1571.249353492206,1555.4023558246292,1582.4789180046023,1582.798704519592,127000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.1580977707679,1561.0111811306288,1571.249353492206,1555.4023558246292,1582.4789180046023,1582.798704519592,128000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,129000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,130000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,131000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,132000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,133000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,134000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,135000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,136000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,137000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,138000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,139000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,140000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,141000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,142000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,143000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,144000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,145000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,146000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,147000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,148000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,149000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,150000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,151000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,152000
1574.3333326533098,1606.3163456162836,1590.426821231226,1611.512536254891,1555.4023558246292,1570.9640706911919,1571.249353492206,1561.0111811306288,1582.4789180046023,1582.798704519592,153000
