reward 4,reward 22,reward 21,reward 26,reward 8,reward 28,StepNum,reward 13,reward 25,reward 7,reward 3,reward 27,reward 9,reward 18,reward 1,reward 11,reward 20,reward 0,reward 14,reward 2,reward 15,reward 10,reward 12,reward 24,reward 29,reward 19,reward 5,reward 16,reward 23,reward 17,reward 6
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,560000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,561000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,562000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,563000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,564000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,565000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,566000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,567000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,568000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,569000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,570000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,571000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,572000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,573000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,574000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,575000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,576000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,577000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,578000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,579000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,580000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,581000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,582000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,583000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,584000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,585000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,586000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,587000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,588000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,589000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,590000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,591000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,592000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,593000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,594000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,595000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,596000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,597000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,598000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,599000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,600000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,601000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,602000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,603000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,604000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,605000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,606000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,607000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,608000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,609000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,610000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,611000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,612000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,613000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,614000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
306.4173858310103,259.09669925122586,260.1474162021451,253.61406835991139,286.62186857251237,245.92021941950665,615000,270.40161129989235,257.4183131932268,290.7685592533501,346.7190813933673,246.55891020303315,283.68464429749395,265.24887223505164,348.6240630448085,275.96520641285395,264.72135662140977,360.14394111384513,269.2589273945885,347.49482431212823,268.3280876900035,276.24497038926256,271.5910487104512,258.08252397308405,245.49178294014516,264.78485337379425,296.30960226496046,267.21953515431284,258.72712055011596,265.51171304545346,290.9035509860931
