reward 19,reward 11,reward 8,reward 29,StepNum,reward 1,reward 28,reward 25,reward 7,reward 22,reward 0,reward 15,reward 10,reward 17,reward 18,reward 9,reward 4,reward 27,reward 5,reward 2,reward 20,reward 16,reward 24,reward 12,reward 3,reward 13,reward 14,reward 21,reward 23,reward 6,reward 26
322.13533983159584,332.17923790804036,342.91913605282195,311.2566242177317,148000,378.63919542927397,313.0605401730897,315.4135390284103,345.2162976377772,317.2454014816441,407.2138798029901,325.7937135300934,332.8596324389739,322.3946102560306,322.2304958764344,342.30458164705703,373.57528736992293,314.40913133517745,370.36642033257067,376.39978915199316,319.48695799726926,322.4499256421668,315.5855165535187,330.75564650566406,374.59167660652037,327.46308931882345,326.81458443067015,317.6168624800791,316.8578271710995,368.7829471585018,315.1748224524868
322.2304958764344,332.17923790804036,342.91913605282195,313.0605401730897,149000,378.63919542927397,314.40913133517745,315.5855165535187,345.2162976377772,317.6168624800791,407.2138798029901,325.7937135300934,332.8596324389739,322.4499256421668,322.3946102560306,342.30458164705703,373.57528736992293,315.1748224524868,370.36642033257067,376.39978915199316,322.13533983159584,323.91003123928374,316.8578271710995,330.75564650566406,374.59167660652037,327.46308931882345,326.81458443067015,319.48695799726926,317.2454014816441,368.7829471585018,315.4135390284103
322.2304958764344,332.17923790804036,342.91913605282195,313.0605401730897,150000,378.63919542927397,314.40913133517745,315.5855165535187,345.2162976377772,317.6168624800791,407.2138798029901,325.7937135300934,332.8596324389739,322.4499256421668,322.3946102560306,342.30458164705703,373.57528736992293,315.1748224524868,370.36642033257067,376.39978915199316,322.13533983159584,323.91003123928374,316.8578271710995,330.75564650566406,374.59167660652037,327.46308931882345,326.81458443067015,319.48695799726926,317.2454014816441,368.7829471585018,315.4135390284103
322.2304958764344,332.17923790804036,342.91913605282195,313.0605401730897,151000,378.63919542927397,314.40913133517745,315.5855165535187,345.2162976377772,317.6168624800791,407.2138798029901,325.7937135300934,332.8596324389739,322.4499256421668,322.3946102560306,342.30458164705703,373.57528736992293,315.1748224524868,370.36642033257067,376.39978915199316,322.13533983159584,323.91003123928374,316.8578271710995,330.75564650566406,374.59167660652037,327.46308931882345,326.81458443067015,319.48695799726926,317.2454014816441,368.7829471585018,315.4135390284103
322.2304958764344,332.17923790804036,342.91913605282195,313.0605401730897,152000,378.63919542927397,314.40913133517745,315.5855165535187,345.2162976377772,317.6168624800791,407.2138798029901,325.7937135300934,332.8596324389739,322.4499256421668,322.3946102560306,342.30458164705703,373.57528736992293,315.1748224524868,370.36642033257067,376.39978915199316,322.13533983159584,323.91003123928374,316.8578271710995,330.75564650566406,374.59167660652037,327.46308931882345,326.81458443067015,319.48695799726926,317.2454014816441,368.7829471585018,315.4135390284103
322.2304958764344,332.17923790804036,342.91913605282195,313.0605401730897,153000,378.63919542927397,314.40913133517745,315.5855165535187,345.2162976377772,317.6168624800791,407.2138798029901,325.7937135300934,332.8596324389739,322.4499256421668,322.3946102560306,342.30458164705703,373.57528736992293,315.1748224524868,370.36642033257067,376.39978915199316,322.13533983159584,323.91003123928374,316.8578271710995,330.75564650566406,374.59167660652037,327.46308931882345,326.81458443067015,319.48695799726926,317.2454014816441,368.7829471585018,315.4135390284103
322.2304958764344,332.17923790804036,342.91913605282195,313.0605401730897,154000,378.63919542927397,314.40913133517745,315.5855165535187,345.2162976377772,317.6168624800791,407.2138798029901,325.7937135300934,332.8596324389739,322.4499256421668,322.3946102560306,342.30458164705703,373.57528736992293,315.1748224524868,370.36642033257067,376.39978915199316,322.13533983159584,323.91003123928374,316.8578271710995,330.75564650566406,374.59167660652037,327.46308931882345,326.81458443067015,319.48695799726926,317.2454014816441,368.7829471585018,315.4135390284103
322.2304958764344,332.17923790804036,342.91913605282195,314.40913133517745,155000,378.63919542927397,315.1748224524868,316.44115975000216,345.2162976377772,317.6168624800791,407.2138798029901,325.7937135300934,332.8596324389739,322.4499256421668,322.3946102560306,342.30458164705703,373.57528736992293,315.4135390284103,370.36642033257067,376.39978915199316,322.13533983159584,323.91003123928374,316.8578271710995,330.75564650566406,374.59167660652037,327.46308931882345,326.81458443067015,319.48695799726926,317.2454014816441,368.7829471585018,315.5855165535187
322.2304958764344,332.17923790804036,342.91913605282195,314.40913133517745,156000,378.63919542927397,315.1748224524868,316.44115975000216,345.2162976377772,317.6168624800791,407.2138798029901,325.7937135300934,332.8596324389739,322.4499256421668,322.3946102560306,342.30458164705703,373.57528736992293,315.4135390284103,370.36642033257067,376.39978915199316,322.13533983159584,323.91003123928374,316.8578271710995,330.75564650566406,374.59167660652037,327.46308931882345,326.81458443067015,319.48695799726926,317.2454014816441,368.7829471585018,315.5855165535187
322.2304958764344,332.17923790804036,342.91913605282195,314.40913133517745,157000,378.63919542927397,315.1748224524868,316.44115975000216,345.2162976377772,317.6168624800791,407.2138798029901,325.7937135300934,332.8596324389739,322.4499256421668,322.3946102560306,342.30458164705703,373.57528736992293,315.4135390284103,370.36642033257067,376.39978915199316,322.13533983159584,323.91003123928374,316.8578271710995,330.75564650566406,374.59167660652037,327.46308931882345,326.81458443067015,319.48695799726926,317.2454014816441,368.7829471585018,315.5855165535187
322.3946102560306,332.8596324389739,345.2162976377772,315.1748224524868,158000,404.3644537208348,315.4135390284103,316.8578271710995,368.7829471585018,319.48695799726926,407.2138798029901,326.81458443067015,342.30458164705703,323.91003123928374,322.4499256421668,342.91913605282195,374.59167660652037,315.5855165535187,373.57528736992293,378.63919542927397,322.2304958764344,325.7937135300934,317.2454014816441,332.17923790804036,376.39978915199316,330.75564650566406,327.46308931882345,322.13533983159584,317.6168624800791,370.36642033257067,316.44115975000216
322.3946102560306,332.8596324389739,345.2162976377772,315.1748224524868,159000,404.3644537208348,315.4135390284103,316.8578271710995,368.7829471585018,319.48695799726926,407.2138798029901,326.81458443067015,342.30458164705703,323.91003123928374,322.4499256421668,342.91913605282195,374.59167660652037,315.5855165535187,373.57528736992293,378.63919542927397,322.2304958764344,325.7937135300934,317.2454014816441,332.17923790804036,376.39978915199316,330.75564650566406,327.46308931882345,322.13533983159584,317.6168624800791,370.36642033257067,316.44115975000216
322.3946102560306,332.8596324389739,345.2162976377772,315.1748224524868,160000,404.3644537208348,315.4135390284103,316.8578271710995,368.7829471585018,319.48695799726926,407.2138798029901,326.81458443067015,342.30458164705703,323.91003123928374,322.4499256421668,342.91913605282195,374.59167660652037,315.5855165535187,373.57528736992293,378.63919542927397,322.2304958764344,325.7937135300934,317.2454014816441,332.17923790804036,376.39978915199316,330.75564650566406,327.46308931882345,322.13533983159584,317.6168624800791,370.36642033257067,316.44115975000216
322.3946102560306,332.8596324389739,345.2162976377772,315.1748224524868,161000,404.3644537208348,315.4135390284103,316.8578271710995,368.7829471585018,319.48695799726926,407.2138798029901,326.81458443067015,342.30458164705703,323.91003123928374,322.4499256421668,342.91913605282195,374.59167660652037,315.5855165535187,373.57528736992293,378.63919542927397,322.2304958764344,325.7937135300934,317.2454014816441,332.17923790804036,376.39978915199316,330.75564650566406,327.46308931882345,322.13533983159584,317.6168624800791,370.36642033257067,316.44115975000216
322.3946102560306,332.8596324389739,345.2162976377772,315.1748224524868,162000,404.3644537208348,315.4135390284103,316.8578271710995,368.7829471585018,319.48695799726926,407.2138798029901,326.81458443067015,342.30458164705703,323.91003123928374,322.4499256421668,342.91913605282195,374.59167660652037,315.5855165535187,373.57528736992293,378.63919542927397,322.2304958764344,325.7937135300934,317.2454014816441,332.17923790804036,376.39978915199316,330.75564650566406,327.46308931882345,322.13533983159584,317.6168624800791,370.36642033257067,316.44115975000216
322.3946102560306,332.8596324389739,345.2162976377772,315.1748224524868,163000,404.3644537208348,315.4135390284103,316.8578271710995,368.7829471585018,319.48695799726926,407.2138798029901,326.81458443067015,342.30458164705703,323.91003123928374,322.4499256421668,342.91913605282195,374.59167660652037,315.5855165535187,373.57528736992293,378.63919542927397,322.2304958764344,325.7937135300934,317.2454014816441,332.17923790804036,376.39978915199316,330.75564650566406,327.46308931882345,322.13533983159584,317.6168624800791,370.36642033257067,316.44115975000216
322.3946102560306,332.8596324389739,345.2162976377772,315.1748224524868,164000,404.3644537208348,315.4135390284103,316.8578271710995,368.7829471585018,319.48695799726926,407.2138798029901,326.81458443067015,342.30458164705703,323.91003123928374,322.4499256421668,342.91913605282195,374.59167660652037,315.5855165535187,373.57528736992293,378.63919542927397,322.2304958764344,325.7937135300934,317.2454014816441,332.17923790804036,376.39978915199316,330.75564650566406,327.46308931882345,322.13533983159584,317.6168624800791,370.36642033257067,316.44115975000216
322.3946102560306,332.8596324389739,345.2162976377772,315.1748224524868,165000,404.3644537208348,315.4135390284103,316.8578271710995,368.7829471585018,319.48695799726926,407.2138798029901,326.81458443067015,342.30458164705703,323.91003123928374,322.4499256421668,342.91913605282195,374.59167660652037,315.5855165535187,373.57528736992293,378.63919542927397,322.2304958764344,325.7937135300934,317.2454014816441,332.17923790804036,376.39978915199316,330.75564650566406,327.46308931882345,322.13533983159584,317.6168624800791,370.36642033257067,316.44115975000216
322.4499256421668,339.3407174280023,345.2162976377772,315.4135390284103,166000,404.3644537208348,315.5855165535187,317.2454014816441,368.7829471585018,322.13533983159584,407.2138798029901,327.46308931882345,342.30458164705703,325.7937135300934,323.91003123928374,342.91913605282195,374.59167660652037,316.44115975000216,373.57528736992293,378.63919542927397,322.3946102560306,326.81458443067015,317.6168624800791,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.2304958764344,319.48695799726926,370.36642033257067,316.8578271710995
322.4499256421668,339.3407174280023,345.2162976377772,315.4135390284103,167000,404.3644537208348,315.5855165535187,317.2454014816441,368.7829471585018,322.13533983159584,407.2138798029901,327.46308931882345,342.30458164705703,325.7937135300934,323.91003123928374,342.91913605282195,374.59167660652037,316.44115975000216,373.57528736992293,378.63919542927397,322.3946102560306,326.81458443067015,317.6168624800791,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.2304958764344,319.48695799726926,370.36642033257067,316.8578271710995
322.4499256421668,339.3407174280023,345.2162976377772,315.5855165535187,168000,404.3644537208348,316.44115975000216,317.2454014816441,368.7829471585018,322.13533983159584,407.2138798029901,327.46308931882345,342.30458164705703,325.7937135300934,323.91003123928374,342.91913605282195,374.59167660652037,316.8578271710995,373.57528736992293,378.63919542927397,322.3946102560306,326.81458443067015,317.6168624800791,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.2304958764344,319.48695799726926,370.36642033257067,316.9573981880846
322.4499256421668,339.3407174280023,345.2162976377772,315.5855165535187,169000,404.3644537208348,316.44115975000216,317.2454014816441,368.7829471585018,322.13533983159584,407.2138798029901,327.46308931882345,342.30458164705703,325.7937135300934,323.91003123928374,342.91913605282195,374.59167660652037,316.8578271710995,373.57528736992293,378.63919542927397,322.3946102560306,326.81458443067015,317.6168624800791,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.2304958764344,319.48695799726926,370.36642033257067,316.9573981880846
322.4499256421668,339.3407174280023,345.2162976377772,315.5855165535187,170000,404.3644537208348,316.44115975000216,317.2454014816441,368.7829471585018,322.13533983159584,407.2138798029901,327.46308931882345,342.30458164705703,325.7937135300934,323.91003123928374,342.91913605282195,374.59167660652037,316.8578271710995,373.57528736992293,378.63919542927397,322.3946102560306,326.81458443067015,317.6168624800791,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.2304958764344,319.48695799726926,370.36642033257067,316.9573981880846
322.4499256421668,339.3407174280023,345.2162976377772,315.5855165535187,171000,404.3644537208348,316.44115975000216,317.2454014816441,368.7829471585018,322.13533983159584,407.2138798029901,327.46308931882345,342.30458164705703,325.7937135300934,323.91003123928374,342.91913605282195,374.59167660652037,316.8578271710995,373.57528736992293,378.63919542927397,322.3946102560306,326.81458443067015,317.6168624800791,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.2304958764344,319.48695799726926,370.36642033257067,316.9573981880846
322.4499256421668,339.3407174280023,345.2162976377772,315.5855165535187,172000,404.3644537208348,316.44115975000216,317.2454014816441,368.7829471585018,322.13533983159584,407.2138798029901,327.46308931882345,342.30458164705703,325.7937135300934,323.91003123928374,342.91913605282195,374.59167660652037,316.8578271710995,373.57528736992293,378.63919542927397,322.3946102560306,326.81458443067015,317.6168624800791,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.2304958764344,319.48695799726926,370.36642033257067,316.9573981880846
322.4499256421668,339.3407174280023,345.2162976377772,315.5855165535187,173000,404.3644537208348,316.44115975000216,317.2454014816441,368.7829471585018,322.13533983159584,407.2138798029901,327.46308931882345,342.30458164705703,325.7937135300934,323.91003123928374,342.91913605282195,374.59167660652037,316.8578271710995,373.57528736992293,378.63919542927397,322.3946102560306,326.81458443067015,317.6168624800791,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.2304958764344,319.48695799726926,370.36642033257067,316.9573981880846
322.4499256421668,339.3407174280023,345.2162976377772,315.5855165535187,174000,404.3644537208348,316.44115975000216,317.2454014816441,368.7829471585018,322.13533983159584,407.2138798029901,327.46308931882345,342.30458164705703,325.7937135300934,323.91003123928374,342.91913605282195,374.59167660652037,316.8578271710995,373.57528736992293,378.63919542927397,322.3946102560306,326.81458443067015,317.6168624800791,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.2304958764344,319.48695799726926,370.36642033257067,316.9573981880846
322.4499256421668,339.3407174280023,345.2162976377772,315.5855165535187,175000,404.3644537208348,316.44115975000216,317.2454014816441,368.7829471585018,322.13533983159584,407.2138798029901,327.46308931882345,342.30458164705703,325.7937135300934,323.91003123928374,342.91913605282195,374.59167660652037,316.8578271710995,373.57528736992293,378.63919542927397,322.3946102560306,326.81458443067015,317.6168624800791,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.2304958764344,319.48695799726926,370.36642033257067,316.9573981880846
323.91003123928374,339.3407174280023,345.2162976377772,316.44115975000216,176000,404.3644537208348,316.8578271710995,317.6168624800791,368.7829471585018,322.2304958764344,407.2138798029901,328.88090469801494,342.30458164705703,326.81458443067015,325.7937135300934,342.91913605282195,374.59167660652037,316.9573981880846,373.57528736992293,378.63919542927397,322.4499256421668,327.46308931882345,319.48695799726926,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.3946102560306,322.13533983159584,370.36642033257067,317.2454014816441
323.91003123928374,339.3407174280023,345.2162976377772,316.44115975000216,177000,404.3644537208348,316.8578271710995,317.6168624800791,368.7829471585018,322.2304958764344,407.2138798029901,328.88090469801494,342.30458164705703,326.81458443067015,325.7937135300934,342.91913605282195,374.59167660652037,316.9573981880846,373.57528736992293,378.63919542927397,322.4499256421668,327.46308931882345,319.48695799726926,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.3946102560306,322.13533983159584,370.36642033257067,317.2454014816441
323.91003123928374,339.3407174280023,345.2162976377772,316.44115975000216,178000,404.3644537208348,316.8578271710995,317.6168624800791,368.7829471585018,322.2304958764344,407.2138798029901,328.88090469801494,342.30458164705703,326.81458443067015,325.7937135300934,342.91913605282195,374.59167660652037,316.9573981880846,373.57528736992293,378.63919542927397,322.4499256421668,327.46308931882345,319.48695799726926,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.3946102560306,322.13533983159584,370.36642033257067,317.2454014816441
323.91003123928374,339.3407174280023,345.2162976377772,316.44115975000216,179000,404.3644537208348,316.8578271710995,317.6168624800791,368.7829471585018,322.2304958764344,407.2138798029901,328.88090469801494,342.30458164705703,326.81458443067015,325.7937135300934,342.91913605282195,374.59167660652037,316.9573981880846,373.57528736992293,378.63919542927397,322.4499256421668,327.46308931882345,319.48695799726926,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.3946102560306,322.13533983159584,370.36642033257067,317.2454014816441
323.91003123928374,339.3407174280023,345.2162976377772,316.44115975000216,180000,404.3644537208348,316.8578271710995,317.6168624800791,368.7829471585018,322.2304958764344,407.2138798029901,328.88090469801494,342.30458164705703,326.81458443067015,325.7937135300934,342.91913605282195,374.59167660652037,316.9573981880846,373.57528736992293,378.63919542927397,322.4499256421668,327.46308931882345,319.48695799726926,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.3946102560306,322.13533983159584,370.36642033257067,317.2454014816441
323.91003123928374,339.3407174280023,345.2162976377772,316.44115975000216,181000,404.3644537208348,316.8578271710995,317.6168624800791,368.7829471585018,322.2304958764344,407.2138798029901,328.88090469801494,342.30458164705703,326.81458443067015,325.7937135300934,342.91913605282195,374.59167660652037,316.9573981880846,373.57528736992293,378.63919542927397,322.4499256421668,327.46308931882345,319.48695799726926,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.3946102560306,322.13533983159584,370.36642033257067,317.2454014816441
323.91003123928374,339.3407174280023,345.2162976377772,316.44115975000216,182000,404.3644537208348,316.8578271710995,317.6168624800791,368.7829471585018,322.2304958764344,407.2138798029901,328.88090469801494,342.30458164705703,326.81458443067015,325.7937135300934,342.91913605282195,374.59167660652037,316.9573981880846,373.57528736992293,378.63919542927397,322.4499256421668,327.46308931882345,319.48695799726926,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.3946102560306,322.13533983159584,370.36642033257067,317.2454014816441
323.91003123928374,339.3407174280023,345.2162976377772,316.44115975000216,183000,404.3644537208348,316.8578271710995,317.6168624800791,368.7829471585018,322.2304958764344,407.2138798029901,328.88090469801494,342.30458164705703,326.81458443067015,325.7937135300934,342.91913605282195,374.59167660652037,316.9573981880846,373.57528736992293,378.63919542927397,322.4499256421668,327.46308931882345,319.48695799726926,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.3946102560306,322.13533983159584,370.36642033257067,317.2454014816441
323.91003123928374,339.3407174280023,345.2162976377772,316.44115975000216,184000,404.3644537208348,316.8578271710995,317.6168624800791,368.7829471585018,322.2304958764344,407.2138798029901,328.88090469801494,342.30458164705703,326.81458443067015,325.7937135300934,342.91913605282195,374.59167660652037,316.9573981880846,373.57528736992293,378.63919542927397,322.4499256421668,327.46308931882345,319.48695799726926,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.3946102560306,322.13533983159584,370.36642033257067,317.2454014816441
323.91003123928374,339.3407174280023,345.2162976377772,316.44115975000216,185000,404.3644537208348,316.8578271710995,317.6168624800791,368.7829471585018,322.2304958764344,407.2138798029901,328.88090469801494,342.30458164705703,326.81458443067015,325.7937135300934,342.91913605282195,374.59167660652037,316.9573981880846,373.57528736992293,378.63919542927397,322.4499256421668,327.46308931882345,319.48695799726926,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.3946102560306,322.13533983159584,370.36642033257067,317.2454014816441
323.91003123928374,339.3407174280023,345.2162976377772,316.44115975000216,186000,404.3644537208348,316.8578271710995,317.6168624800791,368.7829471585018,322.2304958764344,407.2138798029901,328.88090469801494,342.30458164705703,326.81458443067015,325.7937135300934,342.91913605282195,374.59167660652037,316.9573981880846,373.57528736992293,378.63919542927397,322.4499256421668,327.46308931882345,319.48695799726926,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.3946102560306,322.13533983159584,370.36642033257067,317.2454014816441
323.91003123928374,339.3407174280023,345.2162976377772,316.44115975000216,187000,404.3644537208348,316.8578271710995,317.6168624800791,368.7829471585018,322.2304958764344,407.2138798029901,328.88090469801494,342.30458164705703,326.81458443067015,325.7937135300934,342.91913605282195,374.59167660652037,316.9573981880846,373.57528736992293,378.63919542927397,322.4499256421668,327.46308931882345,319.48695799726926,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.3946102560306,322.13533983159584,370.36642033257067,317.2454014816441
323.91003123928374,339.3407174280023,345.2162976377772,316.44115975000216,188000,404.3644537208348,316.8578271710995,317.6168624800791,368.7829471585018,322.2304958764344,407.2138798029901,328.88090469801494,342.30458164705703,326.81458443067015,325.7937135300934,342.91913605282195,374.59167660652037,316.9573981880846,373.57528736992293,378.63919542927397,322.4499256421668,327.46308931882345,319.48695799726926,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.3946102560306,322.13533983159584,370.36642033257067,317.2454014816441
323.91003123928374,339.3407174280023,345.2162976377772,316.44115975000216,189000,404.3644537208348,316.8578271710995,317.6168624800791,368.7829471585018,322.2304958764344,407.2138798029901,328.88090469801494,342.30458164705703,326.81458443067015,325.7937135300934,342.91913605282195,374.59167660652037,316.9573981880846,373.57528736992293,378.63919542927397,322.4499256421668,327.46308931882345,319.48695799726926,332.8596324389739,376.39978915199316,332.17923790804036,330.75564650566406,322.3946102560306,322.13533983159584,370.36642033257067,317.2454014816441
325.7937135300934,342.30458164705703,360.6253000512107,316.8578271710995,190000,404.3644537208348,316.9573981880846,319.48695799726926,368.7829471585018,322.3946102560306,407.2138798029901,330.75564650566406,342.91913605282195,327.46308931882345,326.81458443067015,345.2162976377772,374.59167660652037,317.2454014816441,373.57528736992293,378.63919542927397,323.91003123928374,328.88090469801494,322.13533983159584,339.3407174280023,376.39978915199316,332.8596324389739,332.17923790804036,322.4499256421668,322.2304958764344,370.36642033257067,317.6168624800791
325.7937135300934,342.30458164705703,360.6253000512107,316.8578271710995,191000,404.3644537208348,316.9573981880846,319.48695799726926,368.7829471585018,322.3946102560306,407.2138798029901,330.75564650566406,342.91913605282195,327.46308931882345,326.81458443067015,345.2162976377772,374.59167660652037,317.2454014816441,373.57528736992293,378.63919542927397,323.91003123928374,328.88090469801494,322.13533983159584,339.3407174280023,376.39978915199316,332.8596324389739,332.17923790804036,322.4499256421668,322.2304958764344,370.36642033257067,317.6168624800791
325.7937135300934,342.30458164705703,360.6253000512107,316.8578271710995,192000,404.3644537208348,316.9573981880846,319.48695799726926,368.7829471585018,322.3946102560306,407.2138798029901,330.75564650566406,342.91913605282195,327.46308931882345,326.81458443067015,345.2162976377772,374.59167660652037,317.2454014816441,373.57528736992293,378.63919542927397,323.91003123928374,328.88090469801494,322.13533983159584,339.3407174280023,376.39978915199316,332.8596324389739,332.17923790804036,322.4499256421668,322.2304958764344,370.36642033257067,317.6168624800791
325.7937135300934,342.30458164705703,360.6253000512107,316.9573981880846,193000,404.3644537208348,317.2454014816441,319.48695799726926,368.7829471585018,322.3946102560306,407.2138798029901,330.75564650566406,342.91913605282195,327.46308931882345,326.81458443067015,345.2162976377772,374.59167660652037,317.6168624800791,373.57528736992293,378.63919542927397,323.91003123928374,328.88090469801494,322.13533983159584,339.3407174280023,376.39978915199316,332.8596324389739,332.17923790804036,322.4499256421668,322.2304958764344,370.36642033257067,319.4206823421979
325.7937135300934,342.30458164705703,360.6253000512107,316.9573981880846,194000,404.3644537208348,317.2454014816441,319.48695799726926,368.7829471585018,322.3946102560306,407.2138798029901,330.75564650566406,342.91913605282195,327.46308931882345,326.81458443067015,345.2162976377772,374.59167660652037,317.6168624800791,373.57528736992293,378.63919542927397,323.91003123928374,328.88090469801494,322.13533983159584,339.3407174280023,376.39978915199316,332.8596324389739,332.17923790804036,322.4499256421668,322.2304958764344,370.36642033257067,319.4206823421979
325.7937135300934,342.30458164705703,360.6253000512107,316.9573981880846,195000,404.3644537208348,317.2454014816441,319.48695799726926,368.7829471585018,322.3946102560306,407.2138798029901,330.75564650566406,342.91913605282195,327.46308931882345,326.81458443067015,345.2162976377772,374.59167660652037,317.6168624800791,373.57528736992293,378.63919542927397,323.91003123928374,328.88090469801494,322.13533983159584,339.3407174280023,376.39978915199316,332.8596324389739,332.17923790804036,322.4499256421668,322.2304958764344,370.36642033257067,319.4206823421979
325.7937135300934,342.30458164705703,360.6253000512107,316.9573981880846,196000,404.3644537208348,317.2454014816441,319.48695799726926,368.7829471585018,322.3946102560306,407.2138798029901,330.75564650566406,342.91913605282195,327.46308931882345,326.81458443067015,345.2162976377772,374.59167660652037,317.6168624800791,373.57528736992293,378.63919542927397,323.91003123928374,328.88090469801494,322.13533983159584,339.3407174280023,376.39978915199316,332.8596324389739,332.17923790804036,322.4499256421668,322.2304958764344,370.36642033257067,319.4206823421979
326.81458443067015,342.91913605282195,360.6253000512107,317.2454014816441,197000,404.3644537208348,317.6168624800791,322.13533983159584,368.7829471585018,322.4499256421668,407.2138798029901,332.17923790804036,344.1370834945891,328.88090469801494,327.46308931882345,345.2162976377772,374.59167660652037,319.4206823421979,373.57528736992293,378.63919542927397,325.7937135300934,330.75564650566406,322.2304958764344,342.30458164705703,376.39978915199316,339.3407174280023,332.8596324389739,323.91003123928374,322.3946102560306,370.36642033257067,319.48695799726926
326.81458443067015,342.91913605282195,360.6253000512107,317.2454014816441,198000,404.3644537208348,317.6168624800791,322.13533983159584,368.7829471585018,322.4499256421668,407.2138798029901,332.17923790804036,344.1370834945891,328.88090469801494,327.46308931882345,345.2162976377772,374.59167660652037,319.4206823421979,373.57528736992293,378.63919542927397,325.7937135300934,330.75564650566406,322.2304958764344,342.30458164705703,376.39978915199316,339.3407174280023,332.8596324389739,323.91003123928374,322.3946102560306,370.36642033257067,319.48695799726926
326.81458443067015,342.91913605282195,360.6253000512107,317.2454014816441,199000,404.3644537208348,317.6168624800791,322.13533983159584,368.7829471585018,322.4499256421668,407.2138798029901,332.17923790804036,344.1370834945891,328.88090469801494,327.46308931882345,345.2162976377772,374.59167660652037,319.4206823421979,373.57528736992293,378.63919542927397,325.7937135300934,330.75564650566406,322.2304958764344,342.30458164705703,376.39978915199316,339.3407174280023,332.8596324389739,323.91003123928374,322.3946102560306,370.36642033257067,319.48695799726926
326.81458443067015,342.91913605282195,360.6253000512107,317.2454014816441,200000,404.3644537208348,317.6168624800791,322.13533983159584,368.7829471585018,322.4499256421668,407.2138798029901,332.17923790804036,344.1370834945891,328.88090469801494,327.46308931882345,345.2162976377772,374.59167660652037,319.4206823421979,373.57528736992293,378.63919542927397,325.7937135300934,330.75564650566406,322.2304958764344,342.30458164705703,376.39978915199316,339.3407174280023,332.8596324389739,323.91003123928374,322.3946102560306,370.36642033257067,319.48695799726926
326.81458443067015,342.91913605282195,360.6253000512107,317.2454014816441,201000,404.3644537208348,317.6168624800791,322.13533983159584,368.7829471585018,322.4499256421668,407.2138798029901,332.17923790804036,344.1370834945891,328.88090469801494,327.46308931882345,345.2162976377772,374.59167660652037,319.4206823421979,373.57528736992293,378.63919542927397,325.7937135300934,330.75564650566406,322.2304958764344,342.30458164705703,376.39978915199316,339.3407174280023,332.8596324389739,323.91003123928374,322.3946102560306,370.36642033257067,319.48695799726926
326.81458443067015,342.91913605282195,360.6253000512107,317.6168624800791,202000,404.3644537208348,319.4206823421979,322.13533983159584,368.7829471585018,322.4499256421668,407.2138798029901,332.17923790804036,344.1370834945891,328.88090469801494,327.46308931882345,345.2162976377772,374.59167660652037,319.48695799726926,373.57528736992293,378.63919542927397,325.7937135300934,330.75564650566406,322.2304958764344,342.30458164705703,376.39978915199316,339.3407174280023,332.8596324389739,323.91003123928374,322.3946102560306,370.36642033257067,321.08965622801634
326.81458443067015,342.91913605282195,360.6253000512107,317.6168624800791,203000,404.3644537208348,319.4206823421979,322.13533983159584,368.7829471585018,322.4499256421668,407.2138798029901,332.17923790804036,344.1370834945891,328.88090469801494,327.46308931882345,345.2162976377772,374.59167660652037,319.48695799726926,373.57528736992293,378.63919542927397,325.7937135300934,330.75564650566406,322.2304958764344,342.30458164705703,376.39978915199316,339.3407174280023,332.8596324389739,323.91003123928374,322.3946102560306,370.36642033257067,321.08965622801634
