reward 7,reward 3,reward 5,reward 8,reward 6,reward 9,reward 0,reward 4,StepNum,reward 1,reward 2
1778.4618910271095,1801.143856943278,1786.8435726319722,1774.9634253256575,1783.1398907471603,1763.8801196056575,1827.6952930890848,1794.3919759662488,34000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1774.9634253256575,1783.1398907471603,1763.8801196056575,1827.6952930890848,1794.3919759662488,35000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1774.9634253256575,1783.1398907471603,1763.8801196056575,1827.6952930890848,1794.3919759662488,36000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1774.9634253256575,1783.1398907471603,1763.8801196056575,1827.6952930890848,1794.3919759662488,37000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1774.9634253256575,1783.1398907471603,1763.8801196056575,1827.6952930890848,1794.3919759662488,38000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1774.9634253256575,1783.1398907471603,1763.8801196056575,1827.6952930890848,1794.3919759662488,39000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1774.9634253256575,1783.1398907471603,1763.8801196056575,1827.6952930890848,1794.3919759662488,40000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1774.9634253256575,1783.1398907471603,1763.8801196056575,1827.6952930890848,1794.3919759662488,41000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1774.9634253256575,1783.1398907471603,1763.8801196056575,1827.6952930890848,1794.3919759662488,42000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,43000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,44000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,45000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,46000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,47000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,48000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,49000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,50000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,51000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,52000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,53000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,54000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,55000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,56000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,57000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,58000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,59000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,60000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,61000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,62000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,63000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,64000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,65000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,66000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,67000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,68000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,69000,1812.1270053419253,1802.3016827354916
1778.4618910271095,1801.143856943278,1786.8435726319722,1776.4457380484837,1783.1398907471603,1774.9634253256575,1827.6952930890848,1794.3919759662488,70000,1812.1270053419253,1802.3016827354916
1783.1398907471603,1801.143856943278,1794.3919759662488,1778.4618910271095,1786.8435726319722,1776.4457380484837,1827.6952930890848,1798.8242659031841,71000,1812.1270053419253,1802.3016827354916
1783.1398907471603,1801.143856943278,1794.3919759662488,1778.4618910271095,1786.8435726319722,1776.4457380484837,1827.6952930890848,1798.8242659031841,72000,1812.1270053419253,1802.3016827354916
1783.1398907471603,1801.143856943278,1794.3919759662488,1778.4618910271095,1786.8435726319722,1776.4457380484837,1827.6952930890848,1798.8242659031841,73000,1812.1270053419253,1802.3016827354916
1783.1398907471603,1801.143856943278,1794.3919759662488,1778.4618910271095,1786.8435726319722,1776.4457380484837,1827.6952930890848,1798.8242659031841,74000,1812.1270053419253,1802.3016827354916
1783.1398907471603,1801.143856943278,1794.3919759662488,1778.4618910271095,1786.8435726319722,1776.4457380484837,1827.6952930890848,1798.8242659031841,75000,1812.1270053419253,1802.3016827354916
1783.1398907471603,1801.143856943278,1794.3919759662488,1778.4618910271095,1786.8435726319722,1776.4457380484837,1827.6952930890848,1798.8242659031841,76000,1812.1270053419253,1802.3016827354916
1783.1398907471603,1801.143856943278,1794.3919759662488,1778.4618910271095,1786.8435726319722,1776.4457380484837,1827.6952930890848,1798.8242659031841,77000,1812.1270053419253,1802.3016827354916
1783.1398907471603,1801.143856943278,1794.3919759662488,1778.4618910271095,1786.8435726319722,1776.4457380484837,1827.6952930890848,1798.8242659031841,78000,1812.1270053419253,1802.3016827354916
1783.1398907471603,1801.143856943278,1794.3919759662488,1782.4652169606522,1786.8435726319722,1778.4618910271095,1827.6952930890848,1798.8242659031841,79000,1812.1270053419253,1802.3016827354916
1783.1398907471603,1801.143856943278,1794.3919759662488,1782.4652169606522,1786.8435726319722,1778.4618910271095,1827.6952930890848,1798.8242659031841,80000,1812.1270053419253,1802.3016827354916
1783.1398907471603,1801.143856943278,1794.3919759662488,1782.4652169606522,1786.8435726319722,1778.4618910271095,1827.6952930890848,1798.8242659031841,81000,1812.1270053419253,1802.3016827354916
1783.1398907471603,1801.143856943278,1794.3919759662488,1782.4652169606522,1786.8435726319722,1778.4618910271095,1827.6952930890848,1798.8242659031841,82000,1812.1270053419253,1802.3016827354916
1783.1398907471603,1801.143856943278,1794.3919759662488,1782.4652169606522,1786.8435726319722,1778.4618910271095,1827.6952930890848,1798.8242659031841,83000,1812.1270053419253,1802.3016827354916
1783.1398907471603,1801.143856943278,1794.3919759662488,1782.4652169606522,1786.8435726319722,1778.4618910271095,1827.6952930890848,1798.8242659031841,84000,1812.1270053419253,1802.3016827354916
1783.1398907471603,1801.143856943278,1794.3919759662488,1782.4652169606522,1786.8435726319722,1778.4618910271095,1827.6952930890848,1798.8242659031841,85000,1812.1270053419253,1802.3016827354916
1783.1398907471603,1801.143856943278,1794.3919759662488,1782.4652169606522,1786.8435726319722,1778.4618910271095,1827.6952930890848,1798.8242659031841,86000,1812.1270053419253,1802.3016827354916
1786.8435726319722,1802.3016827354916,1798.8242659031841,1783.1398907471603,1794.3919759662488,1782.4652169606522,1827.6952930890848,1801.143856943278,87000,1812.1270053419253,1803.2735566142603
1786.8435726319722,1802.3016827354916,1798.8242659031841,1783.1398907471603,1794.3919759662488,1782.4652169606522,1827.6952930890848,1801.143856943278,88000,1812.1270053419253,1803.2735566142603
1786.8435726319722,1802.3016827354916,1798.8242659031841,1783.1398907471603,1794.3919759662488,1782.4652169606522,1827.6952930890848,1801.143856943278,89000,1812.1270053419253,1803.2735566142603
1786.8435726319722,1802.3016827354916,1798.8242659031841,1783.1398907471603,1794.3919759662488,1782.4652169606522,1827.6952930890848,1801.143856943278,90000,1812.1270053419253,1803.2735566142603
1786.8435726319722,1802.3016827354916,1798.8242659031841,1783.1398907471603,1794.3919759662488,1782.4652169606522,1827.6952930890848,1801.143856943278,91000,1812.1270053419253,1803.2735566142603
1794.3919759662488,1802.3016827354916,1799.6453130802965,1786.8435726319722,1798.8242659031841,1783.1398907471603,1827.6952930890848,1801.143856943278,92000,1812.1270053419253,1803.2735566142603
1794.3919759662488,1802.3016827354916,1799.6453130802965,1786.8435726319722,1798.8242659031841,1783.1398907471603,1827.6952930890848,1801.143856943278,93000,1812.1270053419253,1803.2735566142603
1794.3919759662488,1802.3016827354916,1799.6453130802965,1786.8435726319722,1798.8242659031841,1783.1398907471603,1827.6952930890848,1801.143856943278,94000,1812.1270053419253,1803.2735566142603
1794.3919759662488,1802.3016827354916,1799.6453130802965,1786.8435726319722,1798.8242659031841,1783.1398907471603,1827.6952930890848,1801.143856943278,95000,1812.1270053419253,1803.2735566142603
1794.3919759662488,1802.3016827354916,1799.6453130802965,1786.8435726319722,1798.8242659031841,1783.1398907471603,1827.6952930890848,1801.143856943278,96000,1812.1270053419253,1803.2735566142603
1794.3919759662488,1802.3016827354916,1799.6453130802965,1786.8435726319722,1798.8242659031841,1783.1398907471603,1827.6952930890848,1801.143856943278,97000,1812.1270053419253,1803.2735566142603
1794.3919759662488,1802.3016827354916,1799.6453130802965,1786.8435726319722,1798.8242659031841,1783.1398907471603,1827.6952930890848,1801.143856943278,98000,1812.1270053419253,1803.2735566142603
1794.3919759662488,1802.3016827354916,1799.6453130802965,1786.8435726319722,1798.8242659031841,1783.1398907471603,1827.6952930890848,1801.143856943278,99000,1812.1270053419253,1803.2735566142603
1794.3919759662488,1802.3016827354916,1799.6453130802965,1786.8435726319722,1798.8242659031841,1783.1398907471603,1827.6952930890848,1801.143856943278,100000,1812.1270053419253,1803.2735566142603
1794.3919759662488,1802.3016827354916,1799.6453130802965,1786.8435726319722,1798.8242659031841,1783.1398907471603,1827.6952930890848,1801.143856943278,101000,1812.1270053419253,1803.2735566142603
1794.3919759662488,1802.3016827354916,1799.6453130802965,1786.8435726319722,1798.8242659031841,1783.1398907471603,1827.6952930890848,1801.143856943278,102000,1812.1270053419253,1803.2735566142603
1794.3919759662488,1802.3016827354916,1799.6453130802965,1786.8435726319722,1798.8242659031841,1783.1398907471603,1827.6952930890848,1801.143856943278,103000,1812.1270053419253,1803.2735566142603
1794.3919759662488,1802.3016827354916,1799.6453130802965,1786.8435726319722,1798.8242659031841,1783.1398907471603,1827.6952930890848,1801.143856943278,104000,1812.1270053419253,1803.2735566142603
1794.3919759662488,1802.3016827354916,1799.6453130802965,1786.8435726319722,1798.8242659031841,1783.1398907471603,1827.6952930890848,1801.143856943278,105000,1812.1270053419253,1803.2735566142603
1794.3919759662488,1802.3016827354916,1799.6453130802965,1786.8435726319722,1798.8242659031841,1783.1398907471603,1827.6952930890848,1801.143856943278,106000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1786.8435726319722,1827.6952930890848,1801.143856943278,107000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1786.8435726319722,1827.6952930890848,1801.143856943278,108000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1786.8435726319722,1827.6952930890848,1801.143856943278,109000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1786.8435726319722,1827.6952930890848,1801.143856943278,110000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1786.8435726319722,1827.6952930890848,1801.143856943278,111000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1786.8435726319722,1827.6952930890848,1801.143856943278,112000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1786.8435726319722,1827.6952930890848,1801.143856943278,113000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1786.8435726319722,1827.6952930890848,1801.143856943278,114000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,115000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,116000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,117000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,118000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,119000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,120000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,121000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,122000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,123000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,124000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,125000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,126000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,127000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,128000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,129000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,130000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,131000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,132000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,133000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,134000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,135000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,136000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,137000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,138000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,139000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,140000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,141000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,142000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,143000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,144000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,145000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,146000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,147000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,148000,1812.1270053419253,1803.2735566142603
1794.6617792159627,1802.3016827354916,1799.6453130802965,1794.3919759662488,1798.8242659031841,1792.7958995075303,1827.6952930890848,1801.143856943278,149000,1812.1270053419253,1803.2735566142603
1796.3444440809737,1802.3016827354916,1799.6453130802965,1794.6617792159627,1798.8242659031841,1794.3919759662488,1827.6952930890848,1801.143856943278,150000,1812.1270053419253,1803.2735566142603
1796.3444440809737,1802.3016827354916,1799.6453130802965,1794.6617792159627,1798.8242659031841,1794.3919759662488,1827.6952930890848,1801.143856943278,151000,1812.1270053419253,1803.2735566142603
