misc/nupdates,misc/total_timesteps,fps,eprewmean,loss/policy_entropy,loss/policy_loss,loss/value_loss
6320,2275560,249,0.7596739700000004,1.3452536344528199,-0.00579281683312729,19.815157413482666
6340,2282760,249,1.4762300400000006,1.3445410132408142,0.005896891420707107,31.994042587280273
6360,2289960,249,-3.284183820000001,1.3450785279273987,0.013221459276974202,17.39102520942688
6380,2297160,249,-1.89372684,1.3452567219734193,-0.002431793510913849,14.23878253698349
6400,2304360,249,-2.826110780000001,1.3455793499946593,0.004143206775188446,7.905163908004761
6420,2311560,249,-0.5297483600000001,1.345810317993164,-0.004034810140728951,15.636855602264404
6440,2318760,249,5.09468861,1.3446657299995421,-0.005451343208551407,29.585557961463927
6460,2325960,249,1.0601226999999995,1.3446162939071655,-0.0007351242005825043,7.701601013541222
6480,2333160,249,0.11758762999999994,1.344331979751587,-0.0046981221064925196,13.176350307464599
6500,2340360,249,0.9588411899999997,1.3433871030807496,-0.009325189620722086,9.947661685943604
6520,2347560,249,-0.11572505000000016,1.3438435792922974,0.012148312665522099,7.101520621776581
6540,2354760,249,1.2194225999999997,1.3436472415924072,0.0002986311912536621,3.1319849491119385
6560,2361960,249,0.9654994700000004,1.3433572888374328,-0.004387972597032786,12.244374644756316
6580,2369160,249,0.1053980999999995,1.3444117665290833,-0.0034077338874340057,4.441365838050842
6600,2376360,249,5.0069049,1.3436633467674255,0.007092891447246075,20.598791217803956
6620,2383560,249,3.4523966,1.3435079455375671,-0.013120223581790925,2.1638442635536195
6640,2390760,249,3.5475813499999997,1.3438122749328614,-0.0008991227485239505,2.7660236984491346
6660,2397960,249,7.467154189999999,1.3434571862220763,-0.011324853263795375,2.544085663557053
6680,2405160,249,6.33336691,1.3427432656288147,0.0028425538912415504,3.7064514994621276
6700,2412360,249,8.488463999999999,1.3417863488197326,0.004423131793737411,6.8495091021060945
6720,2419560,249,5.896087900000002,1.3430322885513306,-0.007284360378980637,9.846683061122894
6740,2426760,249,0.5140394800000004,1.3421941995620728,-0.005055661359801888,19.520876491069792
6760,2433960,249,0.6324089799999998,1.3426724314689635,-0.005241745337843895,10.169947004318237
6780,2441160,249,3.564368,1.342644739151001,0.002184919826686382,28.20558261871338
6800,2448360,249,2.70356347,1.3420385718345642,-0.0032652272086124865,6.285481059551239
6820,2455560,249,6.351393440000002,1.3415035367012025,0.002204175782389939,11.611972385644913
6840,2462760,249,0.8839050599999996,1.3416250824928284,-0.007720470102503896,5.594386625289917
6860,2469960,249,4.58460782,1.3417189717292786,-0.00220349058508873,29.752367401123045
6880,2477160,249,2.1409114500000004,1.3413955092430114,-0.015076721459627152,32.017169094085695
6900,2484360,249,2.623057080000001,1.342016327381134,-0.0006850622594356537,7.3696308612823485
6920,2491560,249,3.5821412599999998,1.3409257769584655,-0.002661716192960739,8.34078889489174
6940,2498760,249,4.34987997,1.3412694454193115,0.009695731103420258,33.43222036361694
6960,2505960,249,4.96137581,1.3405060648918152,-0.0004837879911065102,14.558411502838135
6980,2513160,249,6.189658030000001,1.3406037211418151,0.0006600115448236465,5.989323318004608
7000,2520360,249,0.68729175,1.3399144768714906,-0.004581538424827158,16.955778646469117
7020,2527560,249,3.48171457,1.3397706985473632,4.508644342422485e-05,10.578153467178344
7040,2534760,249,5.30098955,1.3388815641403198,-0.0022231601178646088,6.432872867584228
7060,2541960,249,-2.6082964799999995,1.3381959438323974,-0.0007392890867777169,10.477826976776123
7080,2549160,249,-0.6975185500000003,1.3380294919013977,-0.0009276848286390305,7.076450228691101
7100,2556360,249,1.61028615,1.3374256372451783,-0.0016541227698326111,16.91487239599228
7120,2563560,249,0.43112782000000016,1.337255859375,-2.8114649467170238e-06,16.615314221382143
7140,2570760,249,7.009598660000002,1.3371514320373534,0.002663588401628658,15.34529619216919
7160,2577960,249,2.20516606,1.3364604234695434,0.004997454583644867,9.01190414428711
7180,2585160,249,8.4842662,1.3357670664787293,-0.004281733557581902,3.7946826577186585
7200,2592360,249,3.5015834800000003,1.3349964022636414,0.001566706970334053,2.0755637168884276
7220,2599560,249,6.717901910000002,1.3344406962394715,-0.00019680559635162353,8.621326476335526
7240,2606760,249,8.6726065,1.3330207467079163,-0.004943262413144111,10.66451530456543
7260,2613960,249,7.52629318,1.33306565284729,0.007890047878026963,15.093842601776123
7280,2621160,249,5.46141045,1.3324811935424805,-0.004412322118878364,5.074274492263794
7300,2628360,249,8.72076367,1.3329934358596802,-0.00017633754760026932,10.265604722499848
7320,2635560,249,3.21171006,1.3322571396827698,-0.010178276058286428,29.061689567565917
7340,2642760,249,3.39963312,1.3319479942321777,0.009409172832965851,6.291853570938111
7360,2649960,249,8.66535962,1.3321281790733337,-0.003971342369914055,1.2643518149852753
7380,2657160,249,7.1280654299999995,1.331203854084015,-0.0011894896626472474,19.280443239212037
7400,2664360,249,3.3939881399999985,1.33007869720459,-0.005924236541613936,20.045400524139403
7420,2671560,249,4.338632240000001,1.3308645367622376,0.003552598037640564,19.73980140686035
7440,2678760,249,4.103796999999999,1.330026590824127,-0.00513824112713337,21.51224355697632
7460,2685960,249,2.8768597700000003,1.3293302536010743,-0.008020993927493692,12.626370453834534
7480,2693160,249,3.1210660199999993,1.3304615378379823,0.0025908991694450377,17.94872627258301
7500,2700360,249,3.64913214,1.330255913734436,-0.001622697338461876,22.713000106811524
7520,2707560,249,7.344952409999999,1.32990220785141,-0.003249361179769039,2.877508193254471
7540,2714760,249,5.70684651,1.330183470249176,0.010869056917726994,8.967759847640991
7560,2721960,249,2.38728776,1.3300106644630432,0.006998441182076931,20.950091695785524
7580,2729160,249,5.6361281299999995,1.3289358735084533,-0.011432576109655201,3.780689775943756
7600,2736360,249,6.15225201,1.3282287836074829,-0.0065307669341564175,15.653188967704773
7620,2743560,249,2.5956221299999997,1.3278086185455322,-0.003222566470503807,12.206401598453521
7640,2750760,249,2.2392041000000007,1.3278758525848389,0.010466695949435233,9.21122727394104
7660,2757960,249,0.7986777899999998,1.3288411974906922,0.001352308690547943,23.621292209625246
7680,2765160,249,8.01768657,1.3289931058883666,-0.0061997827142477036,9.299517893791199
7700,2772360,249,9.147881230000001,1.329063880443573,-0.009035332500934601,20.94149467945099
7720,2779560,249,3.2746838200000004,1.3299288988113402,-0.0027468428015708923,10.167616820335388
7740,2786760,249,6.26711273,1.3301146984100343,-0.004090836457908154,11.27882285118103
7760,2793960,249,5.1565355199999985,1.3305025339126586,-0.004469969123601913,11.950003516674041
7780,2801160,249,7.7744070899999995,1.3302436470985413,0.0017796638421714306,2.034410309791565
7800,2808360,249,7.879942740000001,1.329977524280548,0.002556826174259186,7.331206333637238
7820,2815560,249,6.742920289999997,1.3296878337860107,-0.00707072913646698,3.4323576420545576
7840,2822760,249,6.25425804,1.33056640625,-0.007850189879536628,4.7780637502670285
7860,2829960,249,1.3283707299999998,1.3296388983726501,-0.013693808764219283,7.25345299243927
7880,2837160,249,4.85058685,1.3307992696762085,0.0006753692403435707,21.74772129058838
7900,2844360,249,5.288618010000001,1.331186056137085,0.0013934135437011718,1.8918620824813843
7920,2851560,249,2.9837479699999996,1.330627727508545,-0.006557631492614746,1.233701553940773
7940,2858760,249,4.75631086,1.3302137017250062,-0.005561234056949615,4.55340439081192
7960,2865960,249,8.90037342,1.3303486227989196,-0.008540518907830119,3.22338889837265
7980,2873160,249,5.68182011,1.3309983491897583,0.017282485123723747,12.059913969039917
8000,2880360,249,3.3448044200000004,1.3314934015274047,0.0006602450972422958,2.4129552006721497
8020,2887560,249,5.2456942600000005,1.3315061688423158,0.01061280518770218,12.005860757827758
8040,2894760,249,5.618967870000001,1.3311828136444093,-0.007221451733494177,4.248707699775696
8060,2901960,249,5.4205312900000004,1.3318997025489807,-0.0050727250054478645,1.6324455857276916
8080,2909160,249,7.71385063,1.331630325317383,0.005139702931046486,22.36677312850952
8100,2916360,249,6.61834936,1.3316773533821107,-0.0012510862201452256,5.765869319438934
8120,2923560,249,2.2921278500000004,1.3311033487319945,-0.013451741635799408,13.73402407169342
8140,2930760,249,4.83114523,1.3312030553817749,0.0024349838495254517,13.065811848640442
8160,2937960,249,0.18417600000000042,1.3312731385231018,0.0011875575117301195,16.463354301452636
8180,2945160,249,8.786442300000001,1.330537486076355,0.004489933326840401,16.315298306941987
8200,2952360,249,5.8581091,1.3301400303840638,-0.0014742285013198853,29.90546413064003
8220,2959560,249,4.22258073,1.330115556716919,0.008487827330827712,34.69035530090332
8240,2966760,249,2.5875443199999997,1.329254937171936,-0.009297363087534904,0.8585031867027283
8260,2973960,249,8.20167082,1.3290962100028991,-0.016331396624445917,17.647648203372956
8280,2981160,249,9.82745878,1.3287726640701294,0.01003263220191002,29.276917922496796
8300,2988360,249,7.061580199999997,1.3293850541114807,0.0019768305122852326,23.25852460861206
8320,2995560,249,9.508625380000002,1.3297016501426697,-0.002778629586100578,2.6911385357379913
8340,3002760,249,8.48025832,1.3291646122932435,0.016442516818642616,17.88902063369751
8360,3009960,249,10.0834812,1.3289405345916747,-0.006349451094865799,3.2837299764156342
8380,3017160,249,12.379060200000001,1.3285091400146485,-0.0028917938470840454,22.911925792694092
8400,3024360,249,6.17812635,1.3298057556152343,-0.006854480458423495,1.9185227632522583
8420,3031560,249,8.92437499,1.329594898223877,0.009453967632725834,26.294845509529114
8440,3038760,249,2.40269514,1.3298084139823914,6.484240293502808e-05,25.04494113922119
8460,3045960,249,4.00436417,1.3299229264259338,0.01727551631629467,24.494368743896484
8480,3053160,249,5.167311580000001,1.3298936128616332,-0.00776858776807785,10.491354846954346
8500,3060360,249,7.783228750000001,1.3286361813545227,-0.006660207500681281,32.786898899078366
8520,3067560,249,5.265787780000002,1.3279582381248474,0.0017986295744776726,3.7142068564891817
8540,3074760,249,10.933442399999999,1.3274189591407777,-0.002205895632505417,15.955751991271972
8560,3081960,249,5.359918379999999,1.3268712759017944,0.0033777080476284026,28.649904489517212
8580,3089160,249,8.55869176,1.3264047980308533,-0.0015029557049274444,21.370463371276855
8600,3096360,249,6.139947059999998,1.3263429760932923,-0.009737583994865417,14.579001784324646
8620,3103560,249,4.58040127,1.326316237449646,0.01288191881030798,30.6179500579834
8640,3110760,249,9.88985574,1.3257365822792053,-0.0029836653266102076,24.442228397727014
8660,3117960,249,10.526624509999998,1.3253316283226013,-0.004622027720324695,3.0884961664676664
8680,3125160,249,3.23401004,1.3250415444374084,-0.0014062643051147461,9.452243971824647
8700,3132360,249,6.382032399999999,1.325977051258087,-0.0022446554154157638,7.884298354387283
8720,3139560,249,1.9761369699999989,1.3271093368530273,0.0007045188918709755,4.523189532756805
8740,3146760,249,5.5503998,1.326513409614563,0.025518985418602824,19.322729280591012
8760,3153960,249,4.07768452,1.3271474599838258,0.0008430987596511841,9.844335675239563
8780,3161160,249,4.63426566,1.3267688274383544,-0.004401153279468417,2.6936033844947813
8800,3168360,249,9.10117969,1.3245393633842468,-0.006579113006591797,15.24951938688755
8820,3175560,249,3.08793985,1.3242019653320312,-0.005018313974142074,5.98425167798996
8840,3182760,249,4.526631990000001,1.3240331292152405,-0.00836430275812745,5.6996843874454495
8860,3189960,249,6.400846559999999,1.3247349262237549,0.0029822878539562227,10.474468624591827
8880,3197160,249,2.2331047099999997,1.3250935196876525,0.0030714157968759538,36.09928426742554
8900,3204360,249,5.2911059499999995,1.324447011947632,0.004850275255739689,21.614851665496825
8920,3211560,249,5.55161278,1.3234946608543396,-0.003296982869505882,8.855887007713317
8940,3218760,249,6.69798814,1.3233238816261292,-0.005551995988935232,3.514035642147064
8960,3225960,249,9.4455473,1.3231539964675902,0.0034642644226551057,8.651115238666534
8980,3233160,249,6.217967099999999,1.323980700969696,0.001944711059331894,7.490393733978271
9000,3240360,249,10.775337889999998,1.3231812715530396,0.0017731259547872468,1.3788343459367751
9020,3247560,249,9.114454850000001,1.3220197439193726,0.011646997183561325,10.696279436349869
9040,3254760,249,5.219095889999998,1.3214905738830567,-0.0006031438708305359,21.29831247329712
9060,3261960,249,7.229791270000001,1.3203790664672852,0.007571673020720482,12.156794470548629
9080,3269160,249,11.00005356,1.3201977729797363,-0.001102904975414276,12.08414073586464
9100,3276360,249,5.897037700000001,1.3217380404472352,0.008511018753051759,23.33853974342346
9120,3283560,249,9.34290193,1.3221208930015564,-0.00925824772566557,1.2290012776851653
9140,3290760,249,8.32970018,1.32204270362854,-0.006259329617023468,8.593952691555023
9160,3297960,249,6.45046474,1.3230814933776855,-0.0029700032435357572,20.86736734509468
9180,3305160,249,4.358572249999999,1.324517047405243,0.0042227412108331915,13.49286482334137
9200,3312360,249,4.80647279,1.3252521991729735,0.017604804039001463,8.723084229230881
9220,3319560,249,3.4343952500000006,1.3248352766036988,0.02423683777451515,15.244803714752198
9240,3326760,249,-2.8816769,1.3251325845718385,-0.004175708629190922,24.998301315307618
9260,3333960,249,7.351770429999999,1.324159812927246,-0.006884627137333154,5.130201900005341
9280,3341160,249,3.7101584,1.3237281084060668,-0.0020364440977573397,7.108190667629242
9300,3348360,249,4.729733579999999,1.3252384424209596,-0.002815801650285721,6.246789133548736
9320,3355560,249,4.688413580000001,1.3255511045455932,0.0016123458743095398,26.960707092285155
9340,3362760,249,3.34904002,1.325462245941162,0.004119645059108734,19.729848265647888
9360,3369960,249,8.378811780000001,1.325039517879486,-0.006396531313657761,11.450831747055053
9380,3377160,249,7.12474248,1.3257343292236328,0.008694840967655182,13.559682404994964
9400,3384360,249,8.55987083,1.325616979598999,0.009094125777482986,13.803349494934082
9420,3391560,249,12.854953590000003,1.3268365621566773,0.006866064667701721,17.855832719802855
9440,3398760,249,4.498805900000001,1.3261943101882934,-0.00015996349975466728,9.678472447395325
9460,3405960,249,1.8560951600000004,1.3255350589752197,-0.00683903656899929,14.739638376235963
9480,3413160,249,1.9814060599999999,1.3255308747291565,-0.0072904802858829495,35.13860349655151
9500,3420360,249,3.2108818500000003,1.3256713032722474,-0.009243693202733994,12.79870846271515
9520,3427560,249,6.635620250000001,1.3254173040390014,-0.0061482910066843035,1.329079234600067
9540,3434760,249,5.2418479200000005,1.3254411578178407,-0.0051716968417167665,12.388657331466675
9560,3441960,249,5.1827353700000005,1.323972499370575,-0.0006171762943267822,6.613486742973327
9580,3449160,249,6.174994450000002,1.3223082423210144,-0.005972136184573174,22.913003158569335
9600,3456360,249,8.73388084,1.3216508507728577,-8.101258426904679e-05,8.974542397260667
9620,3463560,249,7.56152195,1.3222858905792236,-0.004205776751041413,5.9544868767261505
9640,3470760,249,6.42541319,1.321322238445282,-0.004829148948192597,14.023633146286011
9660,3477960,249,11.733164580000002,1.320897102355957,-0.011570779513567686,20.925990962982176
9680,3485160,249,5.40509154,1.3214937806129456,0.01984097808599472,48.19001998901367
9700,3492360,249,7.27565699,1.3211137413978578,-0.0077461838722229,7.211757987737656
9720,3499560,249,7.808666999999998,1.3205449104309082,0.0004375621676445007,12.606253787875175
9740,3506760,249,7.90626219,1.319226121902466,0.00024231076240539552,20.115845966339112
9760,3513960,248,3.60744738,1.318798553943634,0.014700621366500854,6.687860465049743
9780,3521160,249,4.07302614,1.3180509090423584,-0.011477311700582504,17.419680976867674
9800,3528360,248,10.26395332,1.3174055457115172,8.809519931674004e-05,5.301704406738281
9820,3535560,248,9.97890155,1.3166967511177063,-0.0091262087225914,0.993100443482399
9840,3542760,249,4.3015962,1.3176058650016784,-0.011680842284113169,0.8116654634475708
9860,3549960,248,5.14969281,1.3181609034538269,0.010724566015414893,17.0701726436615
9880,3557160,249,11.12436808,1.3175029277801513,-0.011824433133006096,9.287349617481231
9900,3564360,249,7.1552895700000025,1.3186111211776734,-0.012642389535903931,2.1857067435979842
9920,3571560,248,6.021530610000001,1.3191962480545043,-0.0014839410781860352,11.170342272520065
9940,3578760,249,0.2549891800000004,1.3195086479187013,-0.018564048781991006,5.673409074544907
9960,3585960,248,3.0075785800000006,1.3197198748588561,-0.002945353835821152,9.730531179904938
9980,3593160,248,8.376762329999998,1.3186755180358887,-0.005368358409032226,0.5662068516016007
10000,3600360,248,8.32484565,1.3187696576118468,-0.007183832488954068,6.04863817691803
10020,3607560,249,7.70500591,1.318928563594818,-0.003940874338150024,16.138478660583495
10040,3614760,249,5.47723143,1.3185835838317872,-0.004321590065956116,6.62266431748867
10060,3621960,249,8.387090650000001,1.3179176211357118,-0.005537808407098055,7.489070570468902
10080,3629160,249,10.45326046,1.3169152021408081,-0.0029718212783336638,1.1330202460289
10100,3636360,249,12.475485199999998,1.3164165019989014,0.008648380637168884,2.3415808856487272
10120,3643560,249,12.723609740000004,1.3152332067489625,-0.0026320911943912505,22.444699251651762
10140,3650760,249,8.43547908,1.3148343920707704,0.018389019975438715,20.06418035030365
10160,3657960,248,5.64223892,1.3152665853500367,0.013254680030513555,30.844677448272705
10180,3665160,248,10.72194356,1.3156108736991883,-0.01029944308102131,0.5021435290575027
10200,3672360,248,7.62564193,1.3164764285087585,-0.007757318019866943,14.273200237751007
10220,3679560,248,7.703927590000001,1.3170983910560607,0.00455704927444458,7.716562008857727
10240,3686760,248,7.00085724,1.317257785797119,-0.011527517344802618,2.8899280071258544
10260,3693960,248,6.8386439999999995,1.3169452548027039,-0.0016901995986700058,21.146320641040802
10280,3701160,248,4.8610358499999995,1.3169817090034486,-0.006207812018692494,1.708888167142868
10300,3708360,248,5.3987491100000025,1.3166480302810668,0.016930088633671403,28.676192378997804
10320,3715560,248,7.29547942,1.3158210873603822,-0.013091230392456054,10.927142292261124
10340,3722760,248,6.007540710000002,1.3157089829444886,-0.004324064031243325,2.4997362017631533
10360,3729960,248,7.08247149,1.3155724644660949,-0.0057675393763929605,31.753761863708498
10380,3737160,248,10.261381660000001,1.3163390398025512,-0.007928195595741271,4.32592950463295
10400,3744360,248,6.912130709999999,1.3161396741867066,-0.0008820782415568829,11.450076818466187
10420,3751560,248,5.854672760000001,1.315400207042694,-0.001199149340391159,7.403257000446319
10440,3758760,248,9.77413774,1.315950906276703,0.002526155300438404,9.20080544948578
10460,3765960,248,5.037441019999999,1.3159396171569824,-0.003415038250386715,11.436988872289657
10480,3773160,248,7.09705786,1.3156039237976074,0.01128484308719635,9.040119355916977
10500,3780360,248,5.916221159999999,1.3165833115577699,0.003304272121749818,12.407865977287292
10520,3787560,248,7.49708972,1.316973662376404,0.0018918842077255249,38.133589363098146
10540,3794760,248,1.803321,1.3168265342712402,-0.015788018237799406,1.4076223731040955
10560,3801960,248,5.762988190000001,1.3168439388275146,0.002829689532518387,8.225412738323211
10580,3809160,248,5.4172471799999995,1.3162437796592712,-9.606759995222092e-05,13.903368747234344
10600,3816360,248,5.02960869,1.3152108073234559,0.015921775624155997,17.53846755027771
10620,3823560,248,6.35878685,1.3151238083839416,0.0015850916504859924,15.904259908199311
10640,3830760,248,7.49611062,1.3151076793670655,0.006621810887008905,10.153997421264648
10660,3837960,248,5.57237141,1.315348243713379,-0.0218264264985919,9.898973354697228
10680,3845160,248,7.825373689999999,1.314988386631012,0.0005485769361257553,9.595961427688598
10700,3852360,248,5.58210614,1.31440327167511,-0.0009209752082824707,9.331328415870667
10720,3859560,248,5.885445580000001,1.314772653579712,0.01140219196677208,9.360130119323731
10740,3866760,248,5.96716189,1.3139045238494873,0.002939051203429699,11.342660921812058
10760,3873960,248,4.893870270000001,1.3150638699531556,-0.002659585326910019,4.646879905462265
10780,3881160,248,7.370468430000002,1.3148549556732179,0.000300607830286026,11.22297534942627
10800,3888360,248,4.465499730000001,1.3139837026596068,-0.006667322665452957,3.5641297668218614
10820,3895560,248,6.399320589999999,1.3130328059196472,-0.014768427051603795,8.034909823536873
10840,3902760,248,6.507024809999999,1.3126891493797301,-0.009920236252946779,13.104916429519653
10860,3909960,248,4.282017110000001,1.3121932387351989,-0.00862205820158124,17.255764138698577
10880,3917160,248,8.919206189999999,1.312669861316681,-0.002609688485972583,3.1779463961720467
10900,3924360,248,6.949255310000001,1.3129025936126708,0.002943071909248829,9.25092716217041
10920,3931560,248,7.02725045,1.3126806974411012,0.008804470300674438,14.018280780315399
10940,3938760,248,7.2021039799999995,1.3118445515632629,0.012338878214359283,6.621195423603058
10960,3945960,248,10.744628519999997,1.3129512071609497,-0.004528849571943283,1.3193431496620178
10980,3953160,248,6.80364699,1.3122955799102782,-0.008236309699714183,11.946172595024109
11000,3960360,248,8.390315260000001,1.311540412902832,-0.006663691345602274,23.973390090465546
11020,3967560,248,8.14823884,1.311439609527588,-0.008946634829044342,15.640106582641602
11040,3974760,248,8.81299604,1.3109755992889405,0.006699316203594208,13.226855969429016
11060,3981960,248,9.11330122,1.309045433998108,-0.0038894683122634886,1.3578210651874543
11080,3989160,248,4.240618479999999,1.3096914410591125,0.0063823236152529715,12.731902980804444
11100,3996360,248,5.48564471,1.3101817607879638,0.002678024768829346,23.047626209259032
11120,4003560,248,1.5417286900000005,1.3105162858963013,-0.006126189231872558,24.992217922210692
11140,4010760,248,3.89352098,1.3099373698234558,0.0007336221635341645,5.400507152080536
11160,4017960,248,9.224841940000001,1.3093344688415527,-0.014271741919219493,12.193291962146759
11180,4025160,248,5.22330205,1.3097435235977173,-0.01897682836279273,7.48801234960556
11200,4032360,248,3.0255649199999994,1.3094168186187745,-0.007459522663702955,2.3132976770401
11220,4039560,248,2.4697067300000004,1.3092472434043885,0.0007056960836052895,19.57927837371826
11240,4046760,248,4.482409189999999,1.3094898462295532,0.0033909037709236147,8.565632742643356
11260,4053960,248,9.36292584,1.3089613914489746,0.0017676226794719695,6.37746946811676
11280,4061160,248,5.56815327,1.3092881679534911,0.012583298981189728,6.1672792352735994
11300,4068360,248,4.19026198,1.307997703552246,0.0008716568350791931,8.699187541007996
11320,4075560,248,3.1083296800000006,1.3085947632789612,0.003532221243949607,39.244747924804685
11340,4082760,248,2.6498405700000003,1.3091904282569886,-0.009518252883572132,19.352345371246336
11360,4089960,248,2.0041325500000005,1.3090033531188965,0.00027117952704429625,49.45479726791382
11380,4097160,248,3.8042044799999997,1.3088747143745423,0.0077719297260046005,26.912178778648375
11400,4104360,248,4.134631430000001,1.308265709877014,0.006445209681987763,21.53241757154465
11420,4111560,248,0.85895479,1.3089886903762817,-0.011043681856244802,12.198274755477906
11440,4118760,248,1.5369475300000002,1.3089457631111145,0.007975425012409687,24.762359428405762
11460,4125960,248,2.1629339399999994,1.309197735786438,0.011717423424124717,13.350203490257263
11480,4133160,248,3.28727447,1.3093483209609986,-0.0021305873990058897,11.02742749452591
11500,4140360,248,3.3956713300000003,1.3094083666801453,-0.010252397879958153,3.68674635887146
11520,4147560,248,4.064546680000001,1.3090156197547913,0.0032524392008781433,24.0890914440155
11540,4154760,248,4.43679204,1.3098737597465515,0.012475312501192094,22.880318927764893
11560,4161960,248,5.30506079,1.3098841190338135,0.005433859489858151,29.168902015686037
11580,4169160,248,2.39922938,1.3104161620140076,-0.0056325005367398265,43.21356086730957
11600,4176360,248,4.0146458,1.3106642484664917,0.00920930290594697,17.080464172363282
11620,4183560,248,3.43658308,1.3108097553253173,-0.008236491680145263,7.310584664344788
11640,4190760,248,12.93420426,1.3090537428855895,0.007363488897681236,8.5296380341053
11660,4197960,248,5.787595560000001,1.3089792013168335,-0.01765809617936611,24.751084899902345
11680,4205160,248,7.87801526,1.3079073071479796,0.008955133962444961,18.670525217056273
11700,4212360,248,7.19027882,1.307335114479065,-0.004840914905071258,7.700482833385467
11720,4219560,248,10.1874028,1.3080271005630493,0.002466459572315216,12.196050548553467
11740,4226760,248,16.24480742,1.3080361366271973,-0.010762264020740986,1.025682842731476
11760,4233960,248,7.01600388,1.3081639409065247,-0.0048775248229503635,20.744236850738524
11780,4241160,248,10.802566879999997,1.3085671305656432,-0.0023928411304950715,13.169060516357423
11800,4248360,248,10.74254193,1.309099793434143,0.017455101013183594,8.260199177265168
11820,4255560,248,9.941259760000001,1.3084401726722716,-0.008594793826341629,4.69800727814436
11840,4262760,248,8.92168967,1.3066024899482727,-0.00962374284863472,1.8477470874786377
11860,4269960,248,11.057003219999999,1.3070356607437135,-0.008390131592750549,1.5134574085474015
11880,4277160,248,9.542414670000001,1.3078644156455994,-0.005291791260242462,9.163445436954499
11900,4284360,248,5.087018759999999,1.3081566572189331,0.008080209791660308,29.105821228027345
11920,4291560,248,5.726101689999999,1.307306706905365,-0.0005170948803424835,7.910596191883087
11940,4298760,248,12.648009800000002,1.306572425365448,-0.010278169624507427,6.834181821346283
11960,4305960,248,12.70181788,1.3066855788230896,-0.00961672943085432,8.438069915771484
11980,4313160,248,9.280747169999998,1.3073078393936157,0.000776153989136219,2.8299862921237944
12000,4320360,248,11.49058463,1.3078722596168517,0.00011089053004980088,3.2520243167877196
12020,4327560,248,6.8807054899999995,1.3083265542984008,0.0018966715782880784,17.546257972717285
12040,4334760,248,9.882400740000001,1.3082844376564027,-0.00954013764858246,3.6454161047935485
12060,4341960,248,5.588409780000001,1.3070152282714844,-0.004458301886916161,4.9961973369121555
12080,4349160,248,10.04101994,1.3076574444770812,-0.0008440603036433458,32.36859493255615
12100,4356360,248,5.36337102,1.3075689315795898,-0.012063497677445412,4.947861152887344
12120,4363560,248,8.77617584,1.3073953986167908,-0.007099680323153734,8.569274109601974
12140,4370760,248,8.754229449999999,1.3080100178718568,-0.003282025456428528,15.826272439956664
12160,4377960,248,7.830631760000002,1.3081151723861695,0.013958817627280951,54.603515434265134
12180,4385160,248,7.05857818,1.3081307411193848,-0.007258410751819611,7.521850371360779
12200,4392360,248,10.251409069999998,1.3096152067184448,0.005146259814500809,9.497419619560242
12220,4399560,248,7.5392877899999995,1.309834599494934,-0.0034695617854595185,4.886521303653717
12240,4406760,248,9.641598169999998,1.3100224018096924,0.002190624177455902,7.2038938164710995
12260,4413960,248,11.03954035,1.3097979426383972,-0.015609785355627537,5.90184146463871
12280,4421160,248,13.104785159999999,1.309241282939911,-0.0018333896994590759,12.714065489172935
12300,4428360,248,10.877728319999996,1.3089577674865722,-0.009884023107588291,5.823043614625931
12320,4435560,248,10.43699041,1.3078766465187073,-0.0020081914961338045,2.09116635620594
12340,4442760,248,5.89391086,1.307681381702423,0.0036971695721149445,7.342573773860932
12360,4449960,248,7.51025,1.3080397844314575,0.002096700295805931,33.72199482917786
12380,4457160,248,10.48837964,1.307755708694458,-0.010171189717948437,20.708309864997865
12400,4464360,248,13.82404736,1.306926691532135,0.008481766702607274,28.151612794399263
12420,4471560,248,13.73319406,1.3076021909713744,0.0045642640441656114,11.302099859714508
12440,4478760,248,9.31491087,1.3078507423400878,-0.006010852800682187,25.625769567489623
12460,4485960,248,9.16049107,1.3085938334465026,0.003262761794030666,29.141595935821535
12480,4493160,248,6.196816749999999,1.3089064002037047,-0.007738342881202698,30.187133598327637
12500,4500360,248,7.000086620000001,1.3090853571891785,-0.004891914594918489,48.390625953674316
12520,4507560,248,5.362928880000001,1.3085897445678711,-0.0004187613725662231,18.654681587219237
12540,4514760,248,3.8010856199999994,1.309287929534912,3.137215971946716e-05,16.3911376953125
12560,4521960,248,7.119179259999999,1.3085768818855286,-0.0035379355773329734,11.217473596334457
12580,4529160,248,9.727374880000001,1.307109797000885,0.010540256649255753,27.58451900482178
12600,4536360,248,5.640976349999999,1.3069248437881469,0.02923192223533988,31.812633752822876
12620,4543560,248,6.519544399999997,1.3070928931236268,0.002032722905278206,20.423775005340577
12640,4550760,248,7.46052559,1.3069005370140077,0.026911424985155464,37.33815221786499
12660,4557960,248,4.47851389,1.3068383932113647,-0.00011186897754669189,15.538679707050324
12680,4565160,248,9.56179939,1.3078544974327087,-0.005960422661155462,7.806352770328521
12700,4572360,248,5.1920899,1.3081262350082397,-0.006612630444578826,8.24644045829773
12720,4579560,248,4.40822273,1.3085655927658082,-0.005210982263088226,10.907283806800843
12740,4586760,248,9.18502874,1.3087336540222168,0.010571877658367156,40.40767493247986
12760,4593960,248,5.887898059999999,1.3083590865135193,-0.0043703574687242504,12.857179021835327
